,No local opt,std,,w/ local opt,std
10,2.85331,0.184695,9,2.69238,0.269814
10,2.85331,0.184695,9,2.69238,0.269814
10,2.85331,0.184695,9,2.69238,0.269814
10,2.85331,0.184695,9,2.69238,0.269814
10,2.85331,0.184695,9,2.69238,0.269814
10,2.85331,0.184695,9,2.69238,0.269814
10,2.85331,0.184695,9,2.69238,0.269814
10,2.85331,0.184695,9,2.69238,0.269814
10,2.85331,0.184695,9,2.69238,0.269814
10,2.85331,0.184695,9,2.69238,0.269814
10,2.85331,0.184695,9,2.69238,0.269814
10,2.85331,0.184695,9,2.69238,0.269814
10,2.85331,0.184695,9,2.69238,0.269814
10,2.85331,0.184695,9,2.69238,0.269814
10,2.85331,0.184695,9,2.69238,0.269814
10,2.85331,0.184695,9,2.69238,0.269814
10,2.85331,0.184695,9,2.69238,0.269814
10,2.80125,0.187,9,2.69238,0.269814
10,2.80125,0.187,9,2.69238,0.269814
10,2.80125,0.187,9,2.69238,0.269814
10,2.80125,0.187,9,2.69238,0.269814
10,2.80125,0.187,9,2.69238,0.269814
10,2.80125,0.187,9,2.69238,0.269814
10,2.80125,0.187,9,2.69238,0.269814
10,2.80125,0.187,9,2.69238,0.269814
10,2.80125,0.187,9,2.69238,0.269814
10,2.80125,0.187,9,2.69238,0.269814
10,2.80125,0.187,9,2.69238,0.269814
10,2.80125,0.187,9,2.69238,0.269814
10,2.80125,0.187,9,2.69238,0.269814
10,2.80125,0.187,9,2.69238,0.269814
10,2.80125,0.187,9,2.69238,0.269814
10,2.80125,0.187,9,2.69238,0.269814
10,2.79063,0.191002,10,2.75678,0.280157
10,2.79063,0.191002,10,2.66459,0.249781
10,2.79063,0.191002,10,2.66459,0.249781
10,2.79063,0.191002,10,2.66459,0.249781
10,2.79063,0.191002,10,2.66459,0.249781
10,2.79063,0.191002,10,2.66459,0.249781
10,2.79063,0.191002,10,2.66459,0.249781
10,2.79063,0.191002,10,2.66459,0.249781
10,2.79063,0.191002,10,2.66459,0.249781
10,2.79063,0.191002,10,2.66459,0.249781
10,2.79063,0.191002,10,2.64782,0.260467
10,2.79063,0.191002,10,2.6354,0.27164
10,2.79063,0.191002,10,2.6354,0.27164
10,2.79063,0.191002,10,2.6354,0.27164
10,2.79063,0.191002,10,2.6354,0.27164
10,2.79063,0.191002,10,2.6354,0.27164
10,2.79063,0.191002,10,2.62522,0.275257
10,2.79063,0.191002,10,2.59962,0.292592
10,2.79063,0.191002,10,2.59962,0.292592
10,2.79063,0.191002,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.79056,0.191021,10,2.59962,0.292592
10,2.7296,0.100814,10,2.59962,0.292592
10,2.7296,0.100814,10,2.59962,0.292592
10,2.7296,0.100814,10,2.59962,0.292592
10,2.7296,0.100814,10,2.59962,0.292592
10,2.7296,0.100814,10,2.59962,0.292592
10,2.7296,0.100814,10,2.59962,0.292592
10,2.7296,0.100814,10,2.59962,0.292592
10,2.7296,0.100814,10,2.59962,0.292592
10,2.7296,0.100814,10,2.59962,0.292592
10,2.7296,0.100814,10,2.59962,0.292592
10,2.7296,0.100814,10,2.59962,0.292592
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72885,0.100123,10,2.56018,0.333165
10,2.72792,0.0992808,10,2.56018,0.333165
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72792,0.0992808,10,2.5601,0.333082
10,2.72755,0.0989899,10,2.5601,0.333082
10,2.72632,0.0986868,10,2.5601,0.333082
10,2.72632,0.0986868,10,2.49874,0.212646
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.72632,0.0986868,10,2.4661,0.17619
10,2.71419,0.0945835,10,2.46557,0.176549
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71419,0.0945835,10,2.46394,0.177684
10,2.71298,0.0943023,10,2.46394,0.177684
10,2.71298,0.0943023,10,2.46394,0.177684
10,2.71298,0.0943023,10,2.46394,0.177684
10,2.71298,0.0943023,10,2.46394,0.177684
10,2.71298,0.0943023,10,2.46394,0.177684
10,2.71298,0.0943023,10,2.46394,0.177684
10,2.71298,0.0943023,10,2.46394,0.177684
10,2.71298,0.0943023,10,2.46394,0.177684
10,2.71298,0.0943023,10,2.46394,0.177684
10,2.71298,0.0943023,10,2.46394,0.177684
10,2.6821,0.112686,10,2.46394,0.177684
10,2.6821,0.112686,10,2.46394,0.177684
10,2.6821,0.112686,10,2.46394,0.177684
10,2.6821,0.112686,10,2.46394,0.177684
10,2.6821,0.112686,10,2.46394,0.177684
10,2.6821,0.112686,10,2.46394,0.177684
10,2.6821,0.112686,10,2.46394,0.177684
10,2.6821,0.112686,10,2.46394,0.177684
10,2.6821,0.112686,10,2.46394,0.177684
10,2.6821,0.112686,10,2.46394,0.177684
10,2.68165,0.112554,10,2.44676,0.166701
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.4332,0.161786
10,2.68165,0.112554,10,2.36229,0.123609
10,2.68165,0.112554,10,2.35318,0.125264
10,2.68165,0.112554,10,2.35318,0.125264
10,2.68165,0.112554,10,2.35318,0.125264
10,2.68165,0.112554,10,2.35318,0.125264
10,2.68165,0.112554,10,2.35318,0.125264
10,2.68165,0.112554,10,2.35318,0.125264
10,2.68165,0.112554,10,2.35318,0.125264
10,2.68165,0.112554,10,2.35318,0.125264
10,2.68165,0.112554,10,2.35318,0.125264
10,2.68165,0.112554,10,2.35318,0.125264
10,2.65073,0.129618,10,2.35318,0.125264
10,2.65073,0.129618,10,2.35318,0.125264
10,2.65073,0.129618,10,2.35318,0.125264
10,2.65073,0.129618,10,2.35318,0.125264
10,2.65073,0.129618,10,2.35318,0.125264
10,2.65073,0.129618,10,2.35318,0.125264
10,2.65073,0.129618,10,2.35318,0.125264
10,2.65073,0.129618,10,2.35318,0.125264
10,2.65073,0.129618,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63143,0.126248,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35318,0.125264
10,2.63141,0.126258,10,2.35303,0.125291
10,2.63141,0.126258,10,2.35172,0.12554
10,2.63141,0.126258,10,2.34489,0.125102
10,2.63141,0.126258,10,2.34158,0.125192
10,2.61411,0.137481,10,2.34158,0.125192
10,2.61411,0.137481,10,2.34158,0.125192
10,2.61411,0.137481,10,2.34158,0.125192
10,2.61411,0.137481,10,2.34158,0.125192
10,2.61411,0.137481,10,2.34158,0.125192
10,2.61411,0.137481,10,2.34158,0.125192
10,2.61411,0.137481,10,2.34158,0.125192
10,2.61411,0.137481,10,2.34158,0.125192
10,2.61411,0.137481,10,2.34158,0.125192
10,2.61411,0.137481,10,2.34158,0.125192
10,2.61411,0.137481,10,2.34158,0.125192
10,2.61411,0.137481,10,2.34158,0.125192
10,2.61411,0.137481,10,2.34158,0.125192
10,2.61411,0.137481,10,2.34158,0.125192
10,2.61411,0.137481,10,2.34158,0.125192
10,2.61411,0.137481,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.34158,0.125192
10,2.614,0.137572,10,2.33957,0.124534
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.614,0.137572,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.32178,0.120673
10,2.59581,0.139293,10,2.29751,0.127633
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.59581,0.139293,10,2.29633,0.128243
10,2.56231,0.107413,10,2.2938,0.127873
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56231,0.107413,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.56229,0.107424,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.52369,0.126278,10,2.29142,0.127629
10,2.51154,0.134748,10,2.29142,0.127629
10,2.51154,0.134748,10,2.29142,0.127629
10,2.51154,0.134748,10,2.29142,0.127629
10,2.51154,0.134748,10,2.29142,0.127629
10,2.51154,0.134748,10,2.29142,0.127629
10,2.51154,0.134748,10,2.29142,0.127629
10,2.51154,0.134748,10,2.29142,0.127629
10,2.51154,0.134748,10,2.29142,0.127629
10,2.51154,0.134748,10,2.29142,0.127629
10,2.51154,0.134748,10,2.29142,0.127629
10,2.51154,0.134748,10,2.29142,0.127629
10,2.51154,0.134748,10,2.29142,0.127629
10,2.51154,0.134748,10,2.29142,0.127629
10,2.51154,0.134748,10,2.29142,0.127629
10,2.47467,0.12369,10,2.29142,0.127629
10,2.47467,0.12369,10,2.29142,0.127629
10,2.47467,0.12369,10,2.29142,0.127629
10,2.47467,0.12369,10,2.29142,0.127629
10,2.47467,0.12369,10,2.29142,0.127629
10,2.36347,0.0788505,10,2.29142,0.127629
10,2.36344,0.078844,10,2.28241,0.127631
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.36344,0.078844,10,2.26684,0.131079
10,2.3634,0.0788357,10,2.25974,0.120563
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.3634,0.0788357,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787519,10,2.24861,0.105902
10,2.36328,0.0787513,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32361,0.0692225,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.24861,0.105902
10,2.32317,0.069275,10,2.22923,0.115582
10,2.32317,0.069275,10,2.22805,0.11639
10,2.32317,0.069275,10,2.22805,0.11639
10,2.32317,0.069275,10,2.22805,0.11639
10,2.32317,0.069275,10,2.22805,0.11639
10,2.32317,0.069275,10,2.22805,0.11639
