time,reflex_col_cmx,reflex_col_cmy,reflex_col_cmz,reflex_col_q[base],reflex_col_q[pad],reflex_col_q[swivel_1],reflex_col_q[proximal_1],reflex_col_q[distal_1],reflex_col_q[distal_pad_1],reflex_col_q[proximal_pad_1],reflex_col_q[swivel_2],reflex_col_q[proximal_2],reflex_col_q[distal_2],reflex_col_q[distal_pad_2],reflex_col_q[proximal_pad_2],reflex_col_q[proximal_3],reflex_col_q[distal_3],reflex_col_q[distal_pad_3],reflex_col_q[proximal_pad_3],reflex_col_dq[base],reflex_col_dq[pad],reflex_col_dq[swivel_1],reflex_col_dq[proximal_1],reflex_col_dq[distal_1],reflex_col_dq[distal_pad_1],reflex_col_dq[proximal_pad_1],reflex_col_dq[swivel_2],reflex_col_dq[proximal_2],reflex_col_dq[distal_2],reflex_col_dq[distal_pad_2],reflex_col_dq[proximal_pad_2],reflex_col_dq[proximal_3],reflex_col_dq[distal_3],reflex_col_dq[distal_pad_3],reflex_col_dq[proximal_pad_3],reflex_col_t[0],reflex_col_t[0],reflex_col_t[0],reflex_col_t[0],reflex_col_t[0],reflex_col_t[0],reflex_col_t[0],reflex_col_q[q[0]],reflex_col_q[q[1]],reflex_col_q[q[2]],reflex_col_q[q[3]],reflex_col_q[q[4]],reflex_col_q[q[5]],reflex_col_q[q[6]],reflex_col_q[q[7]],reflex_col_q[q[8]],reflex_col_q[q[9]],reflex_col_q[q[10]],reflex_col_q[q[11]],reflex_col_q[q[12]],reflex_col_q[q[13]],reflex_col_q[q[14]],reflex_col_q[q[15]],reflex_col_dq[dq[0]],reflex_col_dq[dq[1]],reflex_col_dq[dq[2]],reflex_col_dq[dq[3]],reflex_col_dq[dq[4]],reflex_col_dq[dq[5]],reflex_col_dq[dq[6]],reflex_col_dq[dq[7]],reflex_col_dq[dq[8]],reflex_col_dq[dq[9]],reflex_col_dq[dq[10]],reflex_col_dq[dq[11]],reflex_col_dq[dq[12]],reflex_col_dq[dq[13]],reflex_col_dq[dq[14]],reflex_col_dq[dq[15]],cmd_setpoint1,cmd_setpoint2,cmd_setpoint3,cmd_setpoint4,tendon_length1,tendon_length2,tendon_length3
0.1,0.0267768759421,-0.000565648670171,0.0567075024605,0.0,0.0,7.33768601435e-11,-5.84635628798e-09,6.28318530574,0.0,0.0,5.22808463188e-11,-4.0382213129e-09,6.28318530626,0.0,0.0,-4.0382213129e-09,6.28318530626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.35752702838e-11,2.92317814399e-08,7.19547976757e-10,2.01911065645e-08,4.62279992064e-10,2.01911065645e-08,4.62279992064e-10,0.0,0.0,7.33768601435e-11,-5.26172083681e-09,6.28318530588,0.0,0.0,5.22808463188e-11,-3.63439855988e-09,6.28318530635,0.0,0.0,-3.63439855988e-09,6.28318530635,0.0,0.0,0.0,0.0,1.30966951007e-15,-5.84635544421e-08,-1.43909603004e-08,0.0,0.0,1.20405664833e-15,-4.0382202157e-08,-9.2455997928e-09,0.0,0.0,-4.03822021777e-08,-9.24559985572e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999999434,0.0214999999609,0.0214999999609
0.11,0.0267768759423,-0.000565648670171,0.0567075024527,0.0,0.0,7.33768601435e-11,-6.43099173914e-09,6.2831853056,0.0,0.0,5.22808463188e-11,-4.44204317773e-09,6.28318530616,0.0,0.0,-4.44204317773e-09,6.28318530616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.35752702838e-11,3.21549586957e-08,7.91502863251e-10,2.22102158887e-08,5.08507902452e-10,2.22102158887e-08,5.08507902452e-10,0.0,0.0,7.33768601435e-11,-5.84635628798e-09,6.28318530574,0.0,0.0,5.22808463188e-11,-4.0382213129e-09,6.28318530626,0.0,0.0,-4.0382213129e-09,6.28318530626,0.0,0.0,0.0,0.0,1.30961149791e-15,-5.84635515636e-08,-1.43909601807e-08,0.0,0.0,1.20406409871e-15,-4.03822000395e-08,-9.24559979167e-09,0.0,0.0,-4.03822002325e-08,-9.24559976309e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999999372,0.0214999999566,0.0214999999566
0.12,0.0267768759424,-0.000565648670171,0.056707502445,0.0,0.0,7.33768601435e-11,-7.0156271903e-09,6.28318530545,0.0,0.0,5.22808463188e-11,-4.84586504257e-09,6.28318530607,0.0,0.0,-4.84586504257e-09,6.28318530607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.35752702838e-11,3.50781359515e-08,8.63457749745e-10,2.42293252128e-08,5.54735812841e-10,2.42293252128e-08,5.54735812841e-10,0.0,0.0,7.33768601435e-11,-6.43099173914e-09,6.2831853056,0.0,0.0,5.22808463188e-11,-4.44204317773e-09,6.28318530616,0.0,0.0,-4.44204317773e-09,6.28318530616,0.0,0.0,0.0,0.0,1.30967987299e-15,-5.84635485018e-08,-1.43909601233e-08,0.0,0.0,1.2040455094e-15,-4.03821980788e-08,-9.24559970713e-09,0.0,0.0,-4.03821982e-08,-9.24559970068e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999999309,0.0214999999522,0.0214999999522
0.13,0.0267768759426,-0.000565648670171,0.0567075024372,0.0,0.0,7.33768601435e-11,-7.60026264146e-09,6.28318530531,0.0,0.0,5.22808463188e-11,-5.2496869074e-09,6.28318530598,0.0,0.0,-5.2496869074e-09,6.28318530598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.35752702838e-11,3.80013132073e-08,9.35412636238e-10,2.6248434537e-08,6.00964167319e-10,2.6248434537e-08,6.00964167319e-10,0.0,0.0,7.33768601435e-11,-7.0156271903e-09,6.28318530545,0.0,0.0,5.22808463188e-11,-4.84586504257e-09,6.28318530607,0.0,0.0,-4.84586504257e-09,6.28318530607,0.0,0.0,0.0,0.0,1.30965921138e-15,-5.84635459924e-08,-1.43909599369e-08,0.0,0.0,1.20404655564e-15,-4.03821961813e-08,-9.24559964306e-09,0.0,0.0,-4.03821961653e-08,-9.2455996743e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999999246,0.0214999999479,0.0214999999479
0.14,0.0267768759428,-0.000565648670171,0.0567075024295,0.0,0.0,7.33768601435e-11,-8.18489809262e-09,6.28318530516,0.0,0.0,5.22808463188e-11,-5.65350877224e-09,6.28318530589,0.0,0.0,-5.65350877224e-09,6.28318530589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.35752702838e-11,4.09244904631e-08,1.00736707864e-09,2.82675438612e-08,6.47192077707e-10,2.82675438612e-08,6.47192077707e-10,0.0,0.0,7.33768601435e-11,-7.60026264146e-09,6.28318530531,0.0,0.0,5.22808463188e-11,-5.2496869074e-09,6.28318530598,0.0,0.0,-5.2496869074e-09,6.28318530598,0.0,0.0,0.0,0.0,1.30967313761e-15,-5.84635429496e-08,-1.43909599662e-08,0.0,0.0,1.20404926138e-15,-4.03821939817e-08,-9.2455996408e-09,0.0,0.0,-4.0382194192e-08,-9.24559959385e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999999183,0.0214999999436,0.0214999999436
0.15,0.0267768759429,-0.000565648670171,0.0567075024217,0.0,0.0,7.33768601435e-11,-8.76953354378e-09,6.28318530502,0.0,0.0,5.22808463188e-11,-6.05733063708e-09,6.28318530579,0.0,0.0,-6.05733063708e-09,6.28318530579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.35752702838e-11,4.38476677189e-08,1.07932196514e-09,3.02866531854e-08,6.93419988096e-10,3.02866531854e-08,6.93419988096e-10,0.0,0.0,7.33768601435e-11,-8.18489809262e-09,6.28318530516,0.0,0.0,5.22808463188e-11,-5.65350877224e-09,6.28318530589,0.0,0.0,-5.65350877224e-09,6.28318530589,0.0,0.0,0.0,0.0,1.30963652638e-15,-5.84635401444e-08,-1.43909598823e-08,0.0,0.0,1.204070254e-15,-4.03821919836e-08,-9.24559958098e-09,0.0,0.0,-4.03821921305e-08,-9.24559955347e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.021499999912,0.0214999999392,0.0214999999392
0.16,0.0267768759431,-0.000565648670171,0.056707502414,0.0,0.0,7.33768601435e-11,-9.35416899495e-09,6.28318530488,0.0,0.0,5.22808463188e-11,-6.46115250191e-09,6.2831853057,0.0,0.0,-6.46115250191e-09,6.2831853057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.35752702838e-11,4.67708449747e-08,1.15127685163e-09,3.23057625096e-08,7.39647898484e-10,3.23057625096e-08,7.39647898484e-10,0.0,0.0,7.33768601435e-11,-8.76953354378e-09,6.28318530502,0.0,0.0,5.22808463188e-11,-6.05733063708e-09,6.28318530579,0.0,0.0,-6.05733063708e-09,6.28318530579,0.0,0.0,0.0,0.0,1.30967092436e-15,-5.8463536936e-08,-1.43909597812e-08,0.0,0.0,1.20408423763e-15,-4.0382189949e-08,-9.24559955783e-09,0.0,0.0,-4.03821900733e-08,-9.2455995722e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999999057,0.0214999999349,0.0214999999349
0.17,0.0267768759433,-0.000565648670171,0.0567075024063,0.0,0.0,7.33768601435e-11,-9.93880444611e-09,6.28318530473,0.0,0.0,5.22808463188e-11,-6.86497436675e-09,6.28318530561,0.0,0.0,-6.86497436675e-09,6.28318530561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.35752702838e-11,4.96940222305e-08,1.22323173812e-09,3.43248718337e-08,7.85875808873e-10,3.43248718337e-08,7.85875808873e-10,0.0,0.0,7.33768601435e-11,-9.35416899495e-09,6.28318530488,0.0,0.0,5.22808463188e-11,-6.46115250191e-09,6.2831853057,0.0,0.0,-6.46115250191e-09,6.2831853057,0.0,0.0,0.0,0.0,1.30966129057e-15,-5.8463534242e-08,-1.43909597105e-08,0.0,0.0,1.20406568106e-15,-4.03821880887e-08,-9.2455994598e-09,0.0,0.0,-4.03821880654e-08,-9.24559946653e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999998994,0.0214999999305,0.0214999999305
0.18,0.0267768759434,-0.000565648670171,0.0567075023985,0.0,0.0,7.33768601435e-11,-1.05234398973e-08,6.28318530459,0.0,0.0,5.22808463188e-11,-7.26879623159e-09,6.28318530552,0.0,0.0,-7.26879623159e-09,6.28318530552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.35752702838e-11,5.26171994863e-08,1.29518662462e-09,3.63439811579e-08,8.32104163351e-10,3.63439811579e-08,8.32104163351e-10,0.0,0.0,7.33768601435e-11,-9.93880444611e-09,6.28318530473,0.0,0.0,5.22808463188e-11,-6.86497436675e-09,6.28318530561,0.0,0.0,-6.86497436675e-09,6.28318530561,0.0,0.0,0.0,0.0,1.30967593615e-15,-5.84635311069e-08,-1.43909596742e-08,0.0,0.0,1.20408036027e-15,-4.03821860446e-08,-9.24559941306e-09,0.0,0.0,-4.03821861182e-08,-9.24559942931e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999998932,0.0214999999262,0.0214999999262
0.19,0.0267768759436,-0.000565648669049,0.0567075023908,0.0,0.0,-7.33768601435e-11,-1.11080753484e-08,6.28318530445,0.0,0.0,5.22808463188e-11,-7.67261809642e-09,6.28318530542,0.0,0.0,-7.67261809642e-09,6.28318530542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99989983547e-10,5.55403767422e-08,1.36714106702e-09,3.83630904821e-08,8.78332073739e-10,3.83630904821e-08,8.78332073739e-10,0.0,0.0,7.33768601435e-11,-1.05234398973e-08,6.28318530459,0.0,0.0,5.22808463188e-11,-7.26879623159e-09,6.28318530552,0.0,0.0,-7.26879623159e-09,6.28318530552,0.0,0.0,0.0,0.0,1.30967237917e-15,-5.84635284142e-08,-1.43909596063e-08,0.0,0.0,1.20406709653e-15,-4.03821840466e-08,-9.24559938834e-09,0.0,0.0,-4.0382184063e-08,-9.24559935245e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999998869,0.0214999999219,0.0214999999219
0.2,0.0267768759438,-0.000565648669049,0.056707502383,0.0,0.0,-7.33768601435e-11,-1.16927099114e-08,6.2831853043,0.0,0.0,5.22808463188e-11,-8.07643996126e-09,6.28318530533,0.0,0.0,-8.07643996126e-09,6.28318530533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99989983547e-10,5.84635495571e-08,1.43909595351e-09,4.03821998063e-08,9.24559984128e-10,4.03821998063e-08,9.24559984128e-10,0.0,0.0,-7.33768601435e-11,-1.11080753484e-08,6.28318530445,0.0,0.0,5.22808463188e-11,-7.67261809642e-09,6.28318530542,0.0,0.0,-7.67261809642e-09,6.28318530542,0.0,0.0,0.0,0.0,-5.24766017947e-16,-5.84635253516e-08,-1.43909595219e-08,0.0,0.0,1.03392844005e-16,-4.03821820671e-08,-9.24559931573e-09,0.0,0.0,-4.03821820305e-08,-9.24559932837e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999998806,0.0214999999175,0.0214999999175
0.21,0.0267768759439,-0.000565648669049,0.0567075023753,0.0,0.0,-7.33768601435e-11,-1.22773453626e-08,6.28318530416,0.0,0.0,5.22808463188e-11,-8.48026182609e-09,6.28318530524,0.0,0.0,-8.48026182609e-09,6.28318530524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99989983547e-10,6.13867268129e-08,1.51105084001e-09,4.24013091305e-08,9.70787894516e-10,4.24013091305e-08,9.70787894516e-10,0.0,0.0,-7.33768601435e-11,-1.16927099114e-08,6.2831853043,0.0,0.0,5.22808463188e-11,-8.07643996126e-09,6.28318530533,0.0,0.0,-8.07643996126e-09,6.28318530533,0.0,0.0,0.0,0.0,-5.24754862338e-16,-5.84635225654e-08,-1.43909594132e-08,0.0,0.0,1.03418050131e-16,-4.03821798675e-08,-9.24559930053e-09,0.0,0.0,-4.03821800248e-08,-9.24559929613e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999998743,0.0214999999132,0.0214999999132
0.22,0.0267768759441,-0.000565648669049,0.0567075023675,0.0,0.0,-7.33768601435e-11,-1.28619808137e-08,6.28318530401,0.0,0.0,5.22808463188e-11,-8.88408369093e-09,6.28318530515,0.0,0.0,-8.88408369093e-09,6.28318530515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99989983547e-10,6.43099040687e-08,1.5830057265e-09,4.44204184546e-08,1.0170158049e-09,4.44204184546e-08,1.0170158049e-09,0.0,0.0,-7.33768601435e-11,-1.22773453626e-08,6.28318530416,0.0,0.0,5.22808463188e-11,-8.48026182609e-09,6.28318530524,0.0,0.0,-8.48026182609e-09,6.28318530524,0.0,0.0,0.0,0.0,-5.24760320924e-16,-5.84635192103e-08,-1.43909594212e-08,0.0,0.0,1.03399372316e-16,-4.03821780433e-08,-9.24559918715e-09,0.0,0.0,-4.03821779633e-08,-9.24559931301e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.021499999868,0.0214999999088,0.0214999999088
0.23,0.0267768759443,-0.000565648669049,0.0567075023598,0.0,0.0,-7.33768601435e-11,-1.34466153767e-08,6.28318530387,0.0,0.0,5.22808463188e-11,-9.28790555577e-09,6.28318530505,0.0,0.0,-9.28790555577e-09,6.28318530505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99989983547e-10,6.72330768836e-08,1.654960613e-09,4.64395277788e-08,1.06324415938e-09,4.64395277788e-08,1.06324415938e-09,0.0,0.0,-7.33768601435e-11,-1.28619808137e-08,6.28318530401,0.0,0.0,5.22808463188e-11,-8.88408369093e-09,6.28318530515,0.0,0.0,-8.88408369093e-09,6.28318530515,0.0,0.0,0.0,0.0,-5.24789186189e-16,-5.84635163886e-08,-1.43909593129e-08,0.0,0.0,1.03436995052e-16,-4.03821758614e-08,-9.24559924329e-09,0.0,0.0,-4.03821760041e-08,-9.24559920915e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999998617,0.0214999999045,0.0214999999045
0.24,0.0267768759444,-0.000565648669049,0.056707502352,0.0,0.0,-7.33768601435e-11,-1.40312508279e-08,6.28318530373,0.0,0.0,5.22808463188e-11,-9.6917274206e-09,6.28318530496,0.0,0.0,-9.6917274206e-09,6.28318530496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99989983547e-10,7.01562541394e-08,1.7269150554e-09,4.8458637103e-08,1.10947206977e-09,4.8458637103e-08,1.10947206977e-09,0.0,0.0,-7.33768601435e-11,-1.34466153767e-08,6.28318530387,0.0,0.0,5.22808463188e-11,-9.28790555577e-09,6.28318530505,0.0,0.0,-9.28790555577e-09,6.28318530505,0.0,0.0,0.0,0.0,-5.24750290522e-16,-5.84635133813e-08,-1.43909592181e-08,0.0,0.0,1.03410742123e-16,-4.03821739557e-08,-9.24559916103e-09,0.0,0.0,-4.03821739877e-08,-9.24559912887e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999998554,0.0214999999002,0.0214999999002
0.25,0.0267768759446,-0.000565648669049,0.0567075023443,0.0,0.0,-7.33768601435e-11,-1.4615886279e-08,6.28318530358,0.0,0.0,5.22808463188e-11,-1.00955483973e-08,6.28318530487,0.0,0.0,-1.00955483973e-08,6.28318530487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99989983547e-10,7.30794313952e-08,1.79886994189e-09,5.04777419863e-08,1.15569998016e-09,5.04777419863e-08,1.15569998016e-09,0.0,0.0,-7.33768601435e-11,-1.40312508279e-08,6.28318530373,0.0,0.0,5.22808463188e-11,-9.6917274206e-09,6.28318530496,0.0,0.0,-9.6917274206e-09,6.28318530496,0.0,0.0,0.0,0.0,-5.24751230765e-16,-5.84635108162e-08,-1.43909591915e-08,0.0,0.0,1.03426589366e-16,-4.0382171976e-08,-9.24559912722e-09,0.0,0.0,-4.03821719368e-08,-9.24559913606e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999998492,0.0214999998958,0.0214999998958
0.26,0.0267768759448,-0.000565648669049,0.0567075023366,0.0,0.0,-7.33768601435e-11,-1.5200520842e-08,6.28318530344,0.0,0.0,5.22808463188e-11,-1.04993702621e-08,6.28318530478,0.0,0.0,-1.04993702621e-08,6.28318530478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99989983547e-10,7.60026042101e-08,1.87082482839e-09,5.24968513105e-08,1.20192789055e-09,5.24968513105e-08,1.20192789055e-09,0.0,0.0,-7.33768601435e-11,-1.4615886279e-08,6.28318530358,0.0,0.0,5.22808463188e-11,-1.00955483973e-08,6.28318530487,0.0,0.0,-1.00955483973e-08,6.28318530487,0.0,0.0,0.0,0.0,-5.24753733579e-16,-5.84635078467e-08,-1.43909590864e-08,0.0,0.0,1.03414263566e-16,-4.03821697757e-08,-9.24559910009e-09,0.0,0.0,-4.03821699205e-08,-9.24559906087e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999998429,0.0214999998915,0.0214999998915
0.27,0.0267768759449,-0.000565648668479,0.0567075023288,0.0,0.0,-7.33768601435e-11,-1.57851562932e-08,6.28318530329,0.0,0.0,-5.22808463188e-11,-1.09031921269e-08,6.28318530468,0.0,0.0,-1.09031921269e-08,6.28318530468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35752702838e-11,7.8925781466e-08,1.94277971488e-09,5.45159606347e-08,1.24815580094e-09,5.45159606347e-08,1.24815580094e-09,0.0,0.0,-7.33768601435e-11,-1.5200520842e-08,6.28318530344,0.0,0.0,5.22808463188e-11,-1.04993702621e-08,6.28318530478,0.0,0.0,-1.04993702621e-08,6.28318530478,0.0,0.0,0.0,0.0,-5.24780598994e-16,-5.84635050415e-08,-1.43909590109e-08,0.0,0.0,1.03402912371e-16,-4.03821678428e-08,-9.24559902081e-09,0.0,0.0,-4.03821679182e-08,-9.24559900891e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999998366,0.0214999998871,0.0214999998871
0.28,0.0267768759451,-0.000565648668479,0.0567075023211,0.0,0.0,-7.33768601435e-11,-1.63697908562e-08,6.28318530315,0.0,0.0,-5.22808463188e-11,-1.13070139918e-08,6.28318530459,0.0,0.0,-1.13070139918e-08,6.28318530459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35752702838e-11,8.18489542809e-08,2.01473415729e-09,5.65350699588e-08,1.29438415541e-09,5.65350699588e-08,1.29438415541e-09,0.0,0.0,-7.33768601435e-11,-1.57851562932e-08,6.28318530329,0.0,0.0,-5.22808463188e-11,-1.09031921269e-08,6.28318530468,0.0,0.0,-1.09031921269e-08,6.28318530468,0.0,0.0,0.0,0.0,-1.3089282954e-15,-5.84635018156e-08,-1.43909589054e-08,0.0,0.0,-1.20361692615e-15,-4.03821658817e-08,-9.24559900559e-09,0.0,0.0,-4.03821658836e-08,-9.24559896636e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999998303,0.0214999998828,0.0214999998828
0.29,0.0267768759453,-0.000565648668479,0.0567075023133,0.0,0.0,-7.33768601435e-11,-1.69544263073e-08,6.28318530301,0.0,0.0,-5.22808463188e-11,-1.17108349684e-08,6.2831853045,0.0,0.0,-1.17108349684e-08,6.2831853045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35752702838e-11,8.47721315367e-08,2.08668904378e-09,5.85541748421e-08,1.3406120658e-09,5.85541748421e-08,1.3406120658e-09,0.0,0.0,-7.33768601435e-11,-1.63697908562e-08,6.28318530315,0.0,0.0,-5.22808463188e-11,-1.13070139918e-08,6.28318530459,0.0,0.0,-1.13070139918e-08,6.28318530459,0.0,0.0,0.0,0.0,-1.30892902472e-15,-5.84634989004e-08,-1.43909588124e-08,0.0,0.0,-1.2036029834e-15,-4.03821638009e-08,-9.24559890131e-09,0.0,0.0,-4.03821638122e-08,-9.24559895308e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.021499999824,0.0214999998784,0.0214999998784
0.3,0.0267768759454,-0.000565648668479,0.0567075023056,0.0,0.0,-7.33768601435e-11,-1.75390608703e-08,6.28318530286,0.0,0.0,-5.22808463188e-11,-1.21146568333e-08,6.28318530441,0.0,0.0,-1.21146568333e-08,6.28318530441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35752702838e-11,8.76953043516e-08,2.15864393027e-09,6.05732841663e-08,1.38683997619e-09,6.05732841663e-08,1.38683997619e-09,0.0,0.0,-7.33768601435e-11,-1.69544263073e-08,6.28318530301,0.0,0.0,-5.22808463188e-11,-1.17108349684e-08,6.2831853045,0.0,0.0,-1.17108349684e-08,6.2831853045,0.0,0.0,0.0,0.0,-1.30891048108e-15,-5.84634958387e-08,-1.43909588492e-08,0.0,0.0,-1.20360364196e-15,-4.03821617934e-08,-9.24559888625e-09,0.0,0.0,-4.03821619101e-08,-9.24559881732e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999998177,0.0214999998741,0.0214999998741
0.31,0.0267768759456,-0.000565648668479,0.0567075022978,0.0,0.0,-7.33768601435e-11,-1.81236963215e-08,6.28318530272,0.0,0.0,-5.22808463188e-11,-1.25184786981e-08,6.28318530431,0.0,0.0,-1.25184786981e-08,6.28318530431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35752702838e-11,9.06184816074e-08,2.23059881677e-09,6.25923934905e-08,1.43306788658e-09,6.25923934905e-08,1.43306788658e-09,0.0,0.0,-7.33768601435e-11,-1.75390608703e-08,6.28318530286,0.0,0.0,-5.22808463188e-11,-1.21146568333e-08,6.28318530441,0.0,0.0,-1.21146568333e-08,6.28318530441,0.0,0.0,0.0,0.0,-1.30891764239e-15,-5.8463493127e-08,-1.43909586918e-08,0.0,0.0,-1.20361063715e-15,-4.03821598605e-08,-9.24559881621e-09,0.0,0.0,-4.03821597958e-08,-9.24559881161e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999998115,0.0214999998698,0.0214999998698
0.32,0.0267768759458,-0.000565648668479,0.0567075022901,0.0,0.0,-7.33768601435e-11,-1.87083308845e-08,6.28318530257,0.0,0.0,-5.22808463188e-11,-1.29222996748e-08,6.28318530422,0.0,0.0,-1.29223005629e-08,6.28318530422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35752702838e-11,9.35416544223e-08,2.30255370326e-09,6.46114983738e-08,1.47929579697e-09,6.46115028147e-08,1.47929579697e-09,0.0,0.0,-7.33768601435e-11,-1.81236963215e-08,6.28318530272,0.0,0.0,-5.22808463188e-11,-1.25184786981e-08,6.28318530431,0.0,0.0,-1.25184786981e-08,6.28318530431,0.0,0.0,0.0,0.0,-1.30891332056e-15,-5.84634902662e-08,-1.43909585984e-08,0.0,0.0,-1.20360067206e-15,-4.0382157798e-08,-9.2455988229e-09,0.0,0.0,-4.03821577978e-08,-9.24559882015e-09,0.0,0.0,0.892744479495,0.892744479495,0.892744479495,0.0,0.0214999998052,0.0214999998654,0.0214999998654
