time,reflex_col_with_moving_base_cmx,reflex_col_with_moving_base_cmy,reflex_col_with_moving_base_cmz,reflex_col_with_moving_base_q[Link 0],reflex_col_with_moving_base_q[Link 1],reflex_col_with_moving_base_q[Link 2],reflex_col_with_moving_base_q[Link 3],reflex_col_with_moving_base_q[Link 4],reflex_col_with_moving_base_q[Link 5],reflex_col_with_moving_base_q[reflex:base],reflex_col_with_moving_base_q[reflex:pad],reflex_col_with_moving_base_q[reflex:swivel_1],reflex_col_with_moving_base_q[reflex:proximal_1],reflex_col_with_moving_base_q[reflex:distal_1],reflex_col_with_moving_base_q[reflex:distal_pad_1],reflex_col_with_moving_base_q[reflex:proximal_pad_1],reflex_col_with_moving_base_q[reflex:swivel_2],reflex_col_with_moving_base_q[reflex:proximal_2],reflex_col_with_moving_base_q[reflex:distal_2],reflex_col_with_moving_base_q[reflex:distal_pad_2],reflex_col_with_moving_base_q[reflex:proximal_pad_2],reflex_col_with_moving_base_q[reflex:proximal_3],reflex_col_with_moving_base_q[reflex:distal_3],reflex_col_with_moving_base_q[reflex:distal_pad_3],reflex_col_with_moving_base_q[reflex:proximal_pad_3],reflex_col_with_moving_base_dq[Link 0],reflex_col_with_moving_base_dq[Link 1],reflex_col_with_moving_base_dq[Link 2],reflex_col_with_moving_base_dq[Link 3],reflex_col_with_moving_base_dq[Link 4],reflex_col_with_moving_base_dq[Link 5],reflex_col_with_moving_base_dq[reflex:base],reflex_col_with_moving_base_dq[reflex:pad],reflex_col_with_moving_base_dq[reflex:swivel_1],reflex_col_with_moving_base_dq[reflex:proximal_1],reflex_col_with_moving_base_dq[reflex:distal_1],reflex_col_with_moving_base_dq[reflex:distal_pad_1],reflex_col_with_moving_base_dq[reflex:proximal_pad_1],reflex_col_with_moving_base_dq[reflex:swivel_2],reflex_col_with_moving_base_dq[reflex:proximal_2],reflex_col_with_moving_base_dq[reflex:distal_2],reflex_col_with_moving_base_dq[reflex:distal_pad_2],reflex_col_with_moving_base_dq[reflex:proximal_pad_2],reflex_col_with_moving_base_dq[reflex:proximal_3],reflex_col_with_moving_base_dq[reflex:distal_3],reflex_col_with_moving_base_dq[reflex:distal_pad_3],reflex_col_with_moving_base_dq[reflex:proximal_pad_3],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_q[q[0]],reflex_col_with_moving_base_q[q[1]],reflex_col_with_moving_base_q[q[2]],reflex_col_with_moving_base_q[q[3]],reflex_col_with_moving_base_q[q[4]],reflex_col_with_moving_base_q[q[5]],reflex_col_with_moving_base_q[q[6]],reflex_col_with_moving_base_q[q[7]],reflex_col_with_moving_base_q[q[8]],reflex_col_with_moving_base_q[q[9]],reflex_col_with_moving_base_q[q[10]],reflex_col_with_moving_base_q[q[11]],reflex_col_with_moving_base_q[q[12]],reflex_col_with_moving_base_q[q[13]],reflex_col_with_moving_base_q[q[14]],reflex_col_with_moving_base_q[q[15]],reflex_col_with_moving_base_q[q[16]],reflex_col_with_moving_base_q[q[17]],reflex_col_with_moving_base_q[q[18]],reflex_col_with_moving_base_q[q[19]],reflex_col_with_moving_base_q[q[20]],reflex_col_with_moving_base_q[q[21]],reflex_col_with_moving_base_dq[dq[0]],reflex_col_with_moving_base_dq[dq[1]],reflex_col_with_moving_base_dq[dq[2]],reflex_col_with_moving_base_dq[dq[3]],reflex_col_with_moving_base_dq[dq[4]],reflex_col_with_moving_base_dq[dq[5]],reflex_col_with_moving_base_dq[dq[6]],reflex_col_with_moving_base_dq[dq[7]],reflex_col_with_moving_base_dq[dq[8]],reflex_col_with_moving_base_dq[dq[9]],reflex_col_with_moving_base_dq[dq[10]],reflex_col_with_moving_base_dq[dq[11]],reflex_col_with_moving_base_dq[dq[12]],reflex_col_with_moving_base_dq[dq[13]],reflex_col_with_moving_base_dq[dq[14]],reflex_col_with_moving_base_dq[dq[15]],reflex_col_with_moving_base_dq[dq[16]],reflex_col_with_moving_base_dq[dq[17]],reflex_col_with_moving_base_dq[dq[18]],reflex_col_with_moving_base_dq[dq[19]],reflex_col_with_moving_base_dq[dq[20]],reflex_col_with_moving_base_dq[dq[21]],cmd_setpoint1,cmd_setpoint2,cmd_setpoint3,cmd_setpoint4,tendon_length1,tendon_length2,tendon_length3
2.8,0.0143722721854,-0.000345404563835,0.159697082866,0.000127623126473,-1.09021619399e-05,0.141336872479,0.000466719312649,0.000130157400783,6.28310386876,0.0,0.0,0.000447658441298,0.331869035316,3.42955308873,0.0,0.0,-4.2554400947e-05,0.308997409178,0.183303799674,0.0,0.0,0.309167724604,0.1833542661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.641630237823,0.0548051670145,20.9230339044,-0.233991243556,-0.0653880820133,0.0408322834861,-0.000780196145667,-0.0743451765781,1.42681610922,0.0400129541082,-0.0916518998369,0.0391613769802,-0.0916771330499,0.000127626851667,-1.09021876141e-05,0.140758370278,0.000466721418468,0.000130156607939,6.28310386842,0.0,0.0,0.000447658459239,0.331869036015,3.42957522214,0.0,0.0,-4.25543754883e-05,0.308997409109,0.183303800565,0.0,0.0,0.309167724542,0.183354266991,0.0,0.0,-4.14919995389e-07,2.85223112737e-09,0.0700461320125,-2.34006067256e-07,1.03136873161e-07,3.82927380493e-08,0.0,0.0,-1.99368142391e-09,-7.98335447487e-08,-1.00609733826e-07,0.0,0.0,-2.82906357458e-09,5.06394746077e-09,-9.95776162537e-08,0.0,0.0,4.21908150243e-09,-9.96011138428e-08,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598421372,0.0214139721479,0.0214158030388
2.81,0.0143722673312,-0.000345404590676,0.160292899988,0.00012761898348,-1.0902133404e-05,0.142022378507,0.000466716972733,0.000130158827086,6.28310386916,0.0,0.0,0.000447658421355,0.331869034467,3.4295520911,0.0,0.0,-4.25544292453e-05,0.30899740916,0.183232274185,0.0,0.0,0.309167724577,0.183281748942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.641622140567,0.0548061144663,16.2752635935,-0.233992406783,-0.0653897147882,0.0408324890481,-0.000780196158964,-0.0743451723344,1.42681660804,0.0400129542004,-0.0916161370927,0.0391613771145,-0.091640874471,0.000127622710135,-1.09021590799e-05,0.141398739126,0.000466719078932,0.000130157589783,6.2831038688,0.0,0.0,0.000447658439303,0.331869035224,3.42955308864,0.0,0.0,-4.25544037777e-05,0.308997409173,0.183271317516,0.0,0.0,0.309167724598,0.183321529926,0.0,0.0,-4.16337579854e-07,2.86005507524e-09,0.061866647441,-2.33716784657e-07,1.8900032647e-07,4.10079958053e-08,0.0,0.0,-1.9949889655e-09,-9.1236468431e-08,-9.42262175969e-08,0.0,0.0,-2.83054927585e-09,-5.04623708943e-09,-0.0324821579781,0.0,0.0,-5.85224925516e-09,-0.0327361740472,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598421287,0.0214139721486,0.0214158030394
2.82,0.0143722523618,-0.00034540460986,0.160856689726,0.000127614843538,-1.09021048586e-05,0.142670927663,0.000466714632885,0.00013015972001,6.28310386954,0.0,0.0,0.000447658401421,0.331869033689,3.42953002689,0.0,0.0,-4.25544575329e-05,0.308997409234,0.183232273195,0.0,0.0,0.309167724643,0.183281747952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.641614347606,0.0548070618455,20.920357547,-0.233993570819,-0.0653905401472,0.0408327128354,-0.000780196172259,-0.0743451684432,1.42682764014,0.0400129538289,-0.0916161365977,0.0391613767853,-0.0916408739759,0.000127618568602,-1.09021305498e-05,0.142092424774,0.000466716738726,0.000130158929919,6.28310386919,0.0,0.0,0.000447658419362,0.331869034387,3.429552091,0.0,0.0,-4.25544320741e-05,0.308997409165,0.183232274086,0.0,0.0,0.309167724581,0.183281748842,0.0,0.0,-4.14878203687e-07,2.8541254461e-09,0.0700462660891,-2.34007722654e-07,1.02833116731e-07,3.82248500547e-08,0.0,0.0,-1.99367523614e-09,-7.96897008099e-08,-1.00604257017e-07,0.0,0.0,-2.82906252678e-09,5.06389404127e-09,-9.95420629059e-08,0.0,0.0,4.21902770917e-09,-9.9565067917e-08,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598421197,0.0214139721485,0.0214158030392
2.83,0.0143722475299,-0.000345404636532,0.161452507826,0.000127610700685,-1.09020763037e-05,0.143356432851,0.000466712292945,0.000130161143257,6.28310386993,0.0,0.0,0.000447658381478,0.331869032841,3.42952906275,0.0,0.0,-4.25544858311e-05,0.308997409216,0.183162281502,0.0,0.0,0.309167724616,0.183210785531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.641606248655,0.0548080091965,16.2725784361,-0.233994734006,-0.0653921713892,0.0408329187458,-0.000780196185556,-0.0743451642065,1.42682812221,0.0400129539211,-0.0915811407509,0.0391613769197,-0.0916053927654,0.000127614427222,-1.09021019967e-05,0.142732793831,0.000466714399161,0.000130159908703,6.28310386958,0.0,0.0,0.000447658399426,0.331869033598,3.4295300268,0.0,0.0,-4.25544603635e-05,0.308997409229,0.183200177157,0.0,0.0,0.309167724637,0.18324940317,0.0,0.0,-4.16315393351e-07,2.86190659491e-09,0.061866167825,-2.33722827295e-07,1.88693257257e-07,4.09305269065e-08,0.0,0.0,-1.99498249506e-09,-9.10922797265e-08,-9.42236420454e-08,0.0,0.0,-2.83054893093e-09,-5.10464825943e-09,-0.0320960384619,0.0,0.0,-5.91148793978e-09,-0.0323447817012,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598421112,0.0214139721492,0.0214158030398
2.84,0.0143722325952,-0.000345404655677,0.162016298149,0.000127606560914,-1.09020477394e-05,0.144004982747,0.000466709953074,0.000130162033123,6.28310387031,0.0,0.0,0.000447658361543,0.331869032064,3.429507068,0.0,0.0,-4.25545141187e-05,0.30899740929,0.183162280512,0.0,0.0,0.309167724682,0.183210784541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.641598457295,0.0548089564756,20.9176819296,-0.233995898011,-0.0653929952475,0.0408331428675,-0.000780196198851,-0.0743451603225,1.42683911959,0.0400129535496,-0.091581140256,0.0391613765905,-0.0916053922704,0.000127610285847,-1.09020734477e-05,0.143426479238,0.000466712058936,0.000130161245787,6.28310386997,0.0,0.0,0.000447658379485,0.331869032762,3.42952906265,0.0,0.0,-4.255448866e-05,0.308997409221,0.183162281402,0.0,0.0,0.30916772462,0.183210785431,0.0,0.0,-4.14838024063e-07,2.85601905706e-09,0.0700463861581,-2.34009395455e-07,1.02529286173e-07,3.81569354023e-08,0.0,0.0,-1.99366897766e-09,-7.95459071704e-08,-1.00598829321e-07,0.0,0.0,-2.82906151049e-09,5.06383790953e-09,-9.95072749006e-08,0.0,0.0,4.21896550293e-09,-9.95297977004e-08,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598421022,0.0214139721491,0.0214158030397
2.85,0.0143722277855,-0.000345404682184,0.162612117199,0.000127602418202,-1.09020191656e-05,0.144690487106,0.000466707613111,0.000130163453314,6.2831038707,0.0,0.0,0.0004476583416,0.331869031219,3.42950613717,0.0,0.0,-4.2554542417e-05,0.308997409272,0.183093789714,0.0,0.0,0.309167724655,0.183141343515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.641590356656,0.0548099037259,16.2698938513,-0.23399706116,-0.0653946249564,0.0408333491259,-0.000780196212149,-0.0743451560929,1.42683958501,0.0400129536418,-0.0915468948568,0.0391613767249,-0.0915706717574,0.000127606144621,-1.09020448757e-05,0.144066848443,0.000466709719345,0.00013016222151,6.28310387035,0.0,0.0,0.000447658359549,0.331869031974,3.4295070679,0.0,0.0,-4.25545169493e-05,0.308997409285,0.183130562311,0.0,0.0,0.309167724676,0.183178822758,0.0,0.0,-4.16293221068e-07,2.86375904391e-09,0.0618656958678,-2.3372878528e-07,1.88386245161e-07,4.08532462978e-08,0.0,0.0,-1.99497600886e-09,-9.09481291043e-08,-9.42210751395e-08,0.0,0.0,-2.83054864068e-09,-5.16180750929e-09,-0.0317182008906,0.0,0.0,-5.9694586113e-09,-0.0319617827117,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598420937,0.0214139721498,0.0214158030403
2.86,0.0143722128852,-0.00034540470129,0.163175908106,0.000127598278601,-1.09019905824e-05,0.145339037737,0.000466705273216,0.000130164340123,6.28310387107,0.0,0.0,0.000447658321666,0.331869030443,3.42948421135,0.0,0.0,-4.25545707046e-05,0.308997409346,0.183093788724,0.0,0.0,0.309167724721,0.183141342525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64158256689,0.0548108509051,20.9150065655,-0.233998225134,-0.0653954473144,0.040833573581,-0.000780196225443,-0.074345152216,1.42685054792,0.0400129532704,-0.0915468943622,0.0391613763957,-0.0915706712626,0.000127602003404,-1.09020163077e-05,0.14476053361,0.0004667073791,0.00013016355554,6.28310387073,0.0,0.0,0.000447658339607,0.331869031139,3.42950613707,0.0,0.0,-4.25545452458e-05,0.308997409277,0.183093789614,0.0,0.0,0.309167724659,0.183141343415,0.0,0.0,-4.1479797773e-07,2.85791249976e-09,0.0700465042479,-2.34011071947e-07,1.02225459437e-07,3.80890159168e-08,0.0,0.0,-1.99366269519e-09,-7.94021258342e-08,-1.00593449841e-07,0.0,0.0,-2.82906047331e-09,5.06378226459e-09,-9.94732308466e-08,0.0,0.0,4.21890589338e-09,-9.94952819108e-08,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598420847,0.0214139721497,0.0214158030401
2.87,0.0143722080974,-0.000345404727634,0.163771728097,0.000127594136029,-1.09019619897e-05,0.146024541298,0.00046670293323,0.000130165757259,6.28310387146,0.0,0.0,0.000447658301724,0.331869029599,3.42948331365,0.0,0.0,-4.25545990028e-05,0.308997409327,0.183026766642,0.0,0.0,0.309167724694,0.183073390283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64157446457,0.0548117980546,16.2672096023,-0.233999388244,-0.0653970754907,0.0408337801879,-0.000780196238742,-0.0743451479935,1.42685099677,0.0400129533626,-0.0915133833212,0.0391613765301,-0.0915366951413,0.00012759786233,-1.09019877168e-05,0.145400902973,0.000466705039482,0.000130164528202,6.28310387111,0.0,0.0,0.000447658319671,0.331869030352,3.42948421125,0.0,0.0,-4.25545735352e-05,0.308997409341,0.183062440262,0.0,0.0,0.309167724715,0.183109755533,0.0,0.0,-4.16271062974e-07,2.86561238108e-09,0.0618652353691,-2.3373466058e-07,1.88079277085e-07,4.07761494835e-08,0.0,0.0,-1.9949694296e-09,-9.08040149138e-08,-9.42185161674e-08,0.0,0.0,-2.8305482562e-09,-5.21774015565e-09,-0.0313484627669,0.0,0.0,-6.02618532689e-09,-0.031586992231,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598420763,0.0214139721504,0.0214158030407
2.88,0.0143721932313,-0.000345404746702,0.164335519585,0.0001275899966,-1.09019333875e-05,0.146673092663,0.000466700593313,0.00013016664101,6.28310387184,0.0,0.0,0.000447658281788,0.331869028825,3.42946145625,0.0,0.0,-4.25546272904e-05,0.308997409402,0.183026765653,0.0,0.0,0.30916772476,0.183073389293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.641566676391,0.0548127451338,20.9123313499,-0.234000552187,-0.0653978963478,0.040834004977,-0.000780196252035,-0.0743451441236,1.42686192546,0.0400129529911,-0.0915133828267,0.0391613762009,-0.0915366946466,0.000127593721271,-1.09019591298e-05,0.146094587919,0.000466702699217,0.00013016585918,6.2831038715,0.0,0.0,0.00044765829973,0.331869029519,3.42948331355,0.0,0.0,-4.25546018317e-05,0.308997409333,0.183026766543,0.0,0.0,0.309167724698,0.183073390183,0.0,0.0,-4.14758061704e-07,2.85980576336e-09,0.0700466211045,-2.34012751632e-07,1.01921632109e-07,3.80210916055e-08,0.0,0.0,-1.99365639725e-09,-7.92583550447e-08,-1.00588119854e-07,0.0,0.0,-2.82905945731e-09,5.06373166073e-09,-9.94399169682e-08,0.0,0.0,4.21885036038e-09,-9.9461508632e-08,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598420673,0.0214139721503,0.0214158030405
2.89,0.0143721884652,-0.000345404772885,0.164931340505,0.000127585854168,-1.09019047758e-05,0.147358595451,0.000466698253303,0.000130168055089,6.28310387223,0.0,0.0,0.000447658261846,0.331869027982,3.42946059151,0.0,0.0,-4.25546555887e-05,0.308997409383,0.1829611808,0.0,0.0,0.309167724733,0.183006893922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.641558572398,0.0548136921826,16.2645256426,-0.234001715258,-0.0653995229911,0.0408342119318,-0.000780196265334,-0.0743451399083,1.42686235783,0.0400129530834,-0.0914805904001,0.0391613763353,-0.0915034469612,0.000127589580351,-1.090193052e-05,0.146734957448,0.000466700359572,0.000130166828781,6.28310387188,0.0,0.0,0.000447658279794,0.331869028734,3.42946145616,0.0,0.0,-4.2554630121e-05,0.308997409397,0.182995779003,0.0,0.0,0.309167724754,0.183042169059,0.0,0.0,-4.16248919409e-07,2.86746659991e-09,0.0618647856422,-2.33740455195e-07,1.87772350754e-07,4.06992326189e-08,0.0,0.0,-1.99496287248e-09,-9.06599374976e-08,-9.42159679297e-08,0.0,0.0,-2.83054786909e-09,-5.27247388024e-09,-0.0309866499298,0.0,0.0,-6.08169603716e-09,-0.0312202337944,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598420589,0.021413972151,0.0214158030411
2.9,0.0143721736329,-0.000345404791914,0.165495132564,0.00012758171491,-1.09018761547e-05,0.148007147538,0.000466695913362,0.000130168935783,6.28310387261,0.0,0.0,0.000447658241912,0.331869027209,3.42943880203,0.0,0.0,-4.25546838763e-05,0.308997409458,0.182961179812,0.0,0.0,0.309167724799,0.183006892934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.641550785798,0.0548146391617,20.9096562674,-0.23400287917,-0.0654003423476,0.0408344370554,-0.000780196278629,-0.0743451360455,1.42687325257,0.0400129527119,-0.0914805899058,0.0391613760061,-0.0915034464668,0.00012758543945,-1.09019019141e-05,0.147428642187,0.000466698019288,0.000130168156707,6.28310387227,0.0,0.0,0.000447658259852,0.331869027903,3.42946059141,0.0,0.0,-4.25546584175e-05,0.308997409388,0.182961180701,0.0,0.0,0.309167724737,0.183006893823,0.0,0.0,-4.14718274471e-07,2.86169885321e-09,0.0700467360658,-2.34014434868e-07,1.01617804009e-07,3.79531624825e-08,0.0,0.0,-1.99365004061e-09,-7.91145958743e-08,-1.00582836917e-07,0.0,0.0,-2.82905840396e-09,5.0636849516e-09,-9.9407316273e-08,0.0,0.0,4.2187978123e-09,-9.94284553708e-08,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.02165984205,0.0214139721509,0.0214158030409
2.91,0.0143721688884,-0.00034540481794,0.166090954395,0.000127577572618,-1.09018475241e-05,0.148692649575,0.000466693573328,0.000130170346806,6.283103873,0.0,0.0,0.00044765822197,0.331869026367,3.42943797008,0.0,0.0,-4.25547121736e-05,0.308997409439,0.182897001374,0.0,0.0,0.309167724772,0.182941823206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.641542680139,0.0548155861099,16.2618419649,-0.234004042201,-0.0654019674581,0.0408346443581,-0.000780196291927,-0.0743451318372,1.42687366855,0.0400129528042,-0.0914485006869,0.0391613761406,-0.0914709116032,0.000127581298683,-1.09018732854e-05,0.148069011884,0.000466695679616,0.000130169123248,6.28310387265,0.0,0.0,0.000447658239917,0.331869027119,3.42943880194,0.0,0.0,-4.25546867069e-05,0.308997409452,0.182930547219,0.0,0.0,0.309167724793,0.182976031598,0.0,0.0,-4.16226790818e-07,2.86932167139e-09,0.06186434585,-2.33746170678e-07,1.87465465809e-07,4.06224917843e-08,0.0,0.0,-1.99495626057e-09,-9.05158936185e-08,-9.42134285609e-08,0.0,0.0,-2.83054751174e-09,-5.3260325217e-09,-0.0306325926604,0.0,0.0,-6.13601629213e-09,-0.0308613354319,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598420415,0.0214139721516,0.0214158030415
2.92,0.0143721540898,-0.00034540483693,0.166654747016,0.000127573433531,-1.09018188841e-05,0.149341202371,0.000466691233365,0.000130171224443,6.28310387337,0.0,0.0,0.000447658202035,0.331869025596,3.429416248,0.0,0.0,-4.25547404621e-05,0.308997409513,0.182897000385,0.0,0.0,0.309167724838,0.182941822218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.641534895111,0.054816532989,20.9069813174,-0.234005206083,-0.0654027853137,0.0408348698157,-0.000780196305221,-0.0743451279816,1.42688452959,0.0400129524327,-0.0914485001927,0.0391613758114,-0.0914709111089,0.00012757715794,-1.09018446605e-05,0.148762696423,0.000466693339312,0.00013017044812,6.28310387303,0.0,0.0,0.000447658219976,0.331869026288,3.42943796998,0.0,0.0,-4.25547150034e-05,0.308997409444,0.182897001274,0.0,0.0,0.309167724776,0.182941823107,0.0,0.0,-4.14678614956e-07,2.8635917587e-09,0.0700468487254,-2.34016121269e-07,1.01313975664e-07,3.78852286727e-08,0.0,0.0,-1.99364365984e-09,-7.89708478456e-08,-1.00577602247e-07,0.0,0.0,-2.82905740418e-09,5.06364023847e-09,-9.93754148985e-08,0.0,0.0,4.21874840726e-09,-9.93961129766e-08,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598420326,0.0214139721515,0.0214158030413
2.93,0.0143721493666,-0.0003454048628,0.167250569739,0.00012756929138,-1.09017902346e-05,0.150026703672,0.000466688893307,0.00013017263241,6.28310387376,0.0,0.0,0.000447658182092,0.331869024756,3.42941544866,0.0,0.0,-4.25547687595e-05,0.308997409495,0.18283419821,0.0,0.0,0.309167724811,0.182878147575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.641526787794,0.0548174798364,16.2591585662,-0.234006369074,-0.0654044088915,0.0408350774668,-0.000780196318519,-0.0743451237804,1.42688492926,0.040012952525,-0.0914170991048,0.0391613759459,-0.0914390737875,0.000127573017326,-1.09018160129e-05,0.149403066287,0.000466690999613,0.000130171411602,6.28310387341,0.0,0.0,0.00044765820004,0.331869025506,3.42941624791,0.0,0.0,-4.25547432927e-05,0.308997409508,0.182866714261,0.0,0.0,0.309167724832,0.182911312089,0.0,0.0,-4.16204677668e-07,2.87117756984e-09,0.0618639154838,-2.3375180889e-07,1.87158621918e-07,4.05459233013e-08,0.0,0.0,-1.99494967023e-09,-9.03718838245e-08,-9.42108978462e-08,0.0,0.0,-2.83054714518e-09,-5.37844240574e-09,-0.0302861248622,0.0,0.0,-6.1891715872e-09,-0.0305101288409,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598420242,0.0214139721522,0.0214158030419
2.94,0.0143721346014,-0.000345404881751,0.167814362908,0.000127565152463,-1.09017615756e-05,0.150675257163,0.000466686553322,0.00013017350699,6.28310387414,0.0,0.0,0.000447658162158,0.331869023986,3.4293937935,0.0,0.0,-4.2554797048e-05,0.308997409569,0.182834197221,0.0,0.0,0.309167724877,0.182878146587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.64151900433,0.0548184266155,20.9043064994,-0.234007532926,-0.0654052252462,0.0408353032581,-0.000780196331815,-0.0743451199319,1.42689575684,0.0400129521536,-0.0914170986107,0.0391613756167,-0.0914390732934,0.000127568876741,-1.09017873691e-05,0.150096750631,0.00046668865929,0.000130172733421,6.2831038738,0.0,0.0,0.000447658180099,0.331869024677,3.42941544856,0.0,0.0,-4.25547715892e-05,0.3089974095,0.18283419811,0.0,0.0,0.309167724815,0.182878147476,0.0,0.0,-4.1463908209e-07,2.86548448356e-09,0.0700469589473,-2.34017811195e-07,1.01010146866e-07,3.78172901345e-08,0.0,0.0,-1.99363718685e-09,-7.88271111911e-08,-1.00572415631e-07,0.0,0.0,-2.82905636294e-09,5.06359875887e-09,-9.93441967977e-08,0.0,0.0,4.21870279579e-09,-9.93644625378e-08,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0216598420153,0.0214139721521,0.0214158030418
