trial,widget dx,widget dy,widget dx[-1],widget dy[-1],widget dx[-2],widget dy[-2],widget dx[-3],widget dy[-3],widget dx[-4],widget dy[-4],target rel x,target rel y
120,0.5806449,0.8064525,1.5443562,3.4193581,1.8749989,5.4838667,0,2.4193628,0,1.3077807,5.905,6.6791924
120,0.0645117,0.8709599,0.5806449,0.8064525,1.5443562,3.4193581,1.8749989,5.4838667,0,2.4193628,5.8404883,5.8082325
120,1.6129085,2.4193628,0.0645117,0.8709599,0.5806449,0.8064525,1.5443562,3.4193581,1.8749989,5.4838667,4.2275798,3.3888697
120,0.9677392,3.0645071,1.6129085,2.4193628,0.0645117,0.8709599,0.5806449,0.8064525,1.5443562,3.4193581,3.2598406,0.3243626
120,0.7923396,1.8568616,0.9677392,3.0645071,1.6129085,2.4193628,0.0645117,0.8709599,0.5806449,0.8064525,2.467501,-1.532499
120,0.6754052,0.562501,0.7923396,1.8568616,0.9677392,3.0645071,1.6129085,2.4193628,0.0645117,0.8709599,1.7920958,-2.095
120,0.4032256,0,0.6754052,0.562501,0.7923396,1.8568616,0.9677392,3.0645071,1.6129085,2.4193628,1.3888702,-2.095
120,0.4032256,0,0.4032256,0,0.6754052,0.562501,0.7923396,1.8568616,0.9677392,3.0645071,0.9856446,-2.095
120,0.0806446,0.6451594,0.4032256,0,0.4032256,0,0.6754052,0.562501,0.7923396,1.8568616,0.905,-2.7401594
120,0.089743,0.3548406,0.0806446,0.6451594,0.4032256,0,0.4032256,0,0.6754052,0.562501,0.815257,-3.095
120,0.1602565,0,0.089743,0.3548406,0.0806446,0.6451594,0.4032256,0,0.4032256,0,0.6550005,-3.095
120,0.1602565,0,0.1602565,0,0.089743,0.3548406,0.0806446,0.6451594,0.4032256,0,0.494744,-3.095
120,0.1602565,0,0.1602565,0,0.1602565,0,0.089743,0.3548406,0.0806446,0.6451594,0.3344875,-3.095
120,0.1602565,0,0.1602565,0,0.1602565,0,0.1602565,0,0.089743,0.3548406,0.174231,-3.095
120,0.1602566,0,0.1602565,0,0.1602565,0,0.1602565,0,0.1602565,0,0.0139744,-3.095
120,1.0139744,0.905,0.1602566,0,0.1602565,0,0.1602565,0,0.1602565,0,-1,-4
120,0,0,1.0139744,0.905,0.1602566,0,0.1602565,0,0.1602565,0,-1,-4
120,0,0,0,0,1.0139744,0.905,0.1602566,0,0.1602565,0,-1,-4
120,0,0,0,0,0,0,1.0139744,0.905,0.1602566,0,-1,-4
120,0,0,0,0,0,0,0,0,1.0139744,0.905,-1,-4
121,0,0,0,0,0,0,0,0,0,0,49.842,-61.158
121,0,-1.2,0,0,0,0,0,0,0,0,49.842,-59.958
121,0,-1.2,0,-1.2,0,0,0,0,0,0,49.842,-58.758
121,0,-1.2,0,-1.2,0,-1.2,0,0,0,0,49.842,-57.558
121,0,-1.2,0,-1.2,0,-1.2,0,-1.2,0,0,49.842,-56.358
121,0,-1.2,0,-1.2,0,-1.2,0,-1.2,0,-1.2,49.842,-55.158
121,4.8387254,-12.0968136,0,-1.2,0,-1.2,0,-1.2,0,-1.2,45.0032746,-43.0611864
121,10.6613059,-21.309497,4.8387254,-12.0968136,0,-1.2,0,-1.2,0,-1.2,34.3419687,-21.7516894
121,10.3709607,-17.2388799,10.6613059,-21.309497,4.8387254,-12.0968136,0,-1.2,0,-1.2,23.971008,-4.5128095
121,7.4838717,-9.0967771,10.3709607,-17.2388799,10.6613059,-21.309497,4.8387254,-12.0968136,0,-1.2,16.4871363,4.5839676
121,5.6451363,-7.25803241,7.4838717,-9.0967771,10.3709607,-17.2388799,10.6613059,-21.309497,4.8387254,-12.0968136,10.842,11.84200001
121,0.8064542,-0.80645424,5.6451363,-7.25803241,7.4838717,-9.0967771,10.3709607,-17.2388799,10.6613059,-21.309497,10.0355458,12.64845425
121,0.8064496,-0.19354576,0.8064542,-0.80645424,5.6451363,-7.25803241,7.4838717,-9.0967771,10.3709607,-17.2388799,9.2290962,12.84200001
121,0.3870962,0.05199986,0.8064496,-0.19354576,0.8064542,-0.80645424,5.6451363,-7.25803241,7.4838717,-9.0967771,8.842,12.79000015
121,0,0.1,0.3870962,0.05199986,0.8064496,-0.19354576,0.8064542,-0.80645424,5.6451363,-7.25803241,8.842,12.69000015
121,0,0.1,0,0.1,0.3870962,0.05199986,0.8064496,-0.19354576,0.8064542,-0.80645424,8.842,12.59000015
121,0,0.1,0,0.1,0,0.1,0.3870962,0.05199986,0.8064496,-0.19354576,8.842,12.49000015
121,0,0.1,0,0.1,0,0.1,0,0.1,0.3870962,0.05199986,8.842,12.39000015
121,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,8.842,12.29000015
121,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,8.842,12.19000015
121,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,8.842,12.09000015
121,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,8.842,11.99000015
121,0,0.1,0,0.1,0,0.1,0,0.1,0,0.1,8.842,11.89000015
121,0,0.88671022,0,0.1,0,0.1,0,0.1,0,0.1,8.842,11.00328993
121,0,1.61290848,0,0.88671022,0,0.1,0,0.1,0,0.1,8.842,9.39038145
121,0,1.57963656,0,1.61290848,0,0.88671022,0,0.1,0,0.1,8.842,7.81074489
121,0,0.78124842,0,1.57963656,0,1.61290848,0,0.88671022,0,0.1,8.842,7.02949647
121,0,0.39179877,0,0.78124842,0,1.57963656,0,1.61290848,0,0.88671022,8.842,6.6376977
121,0,0.26881739,0,0.39179877,0,0.78124842,0,1.57963656,0,1.61290848,8.842,6.36888031
121,0,0.26881739,0,0.26881739,0,0.39179877,0,0.78124842,0,1.57963656,8.842,6.10006292
121,0,0.27393851,0,0.26881739,0,0.26881739,0,0.39179877,0,0.78124842,8.842,5.82612441
121,0,0.39682412,0,0.27393851,0,0.26881739,0,0.26881739,0,0.39179877,8.842,5.42930029
121,0,0.39682413,0,0.39682412,0,0.27393851,0,0.26881739,0,0.26881739,8.842,5.03247616
121,0.842,1.03247616,0,0.39682413,0,0.39682412,0,0.27393851,0,0.26881739,8,4
121,0,0,0.842,1.03247616,0,0.39682413,0,0.39682412,0,0.27393851,8,4
121,0,0,0,0,0.842,1.03247616,0,0.39682413,0,0.39682412,8,4
121,0,0,0,0,0,0,0.842,1.03247616,0,0.39682413,8,4
121,0,0,0,0,0,0,0,0,0.842,1.03247616,8,4
122,0,0,0,0,0,0,0,0,0,0,142.03,-5.97
122,1.4112922,0.2016132,0,0,0,0,0,0,0,0,140.6187078,-6.1716132
122,1.4112923,0.2016132,1.4112922,0.2016132,0,0,0,0,0,0,139.2074155,-6.3732264
122,1.4112922,0.2016131,1.4112923,0.2016132,1.4112922,0.2016132,0,0,0,0,137.7961233,-6.5748395
122,1.4112922,0.2016132,1.4112922,0.2016131,1.4112923,0.2016132,1.4112922,0.2016132,0,0,136.3848311,-6.7764527
122,2.0736989,0.1935473,1.4112922,0.2016132,1.4112922,0.2016131,1.4112923,0.2016132,1.4112922,0.2016132,134.3111322,-6.97
122,17.9687136,0,2.0736989,0.1935473,1.4112922,0.2016132,1.4112922,0.2016131,1.4112923,0.2016132,116.3424186,-6.97
122,17.7963016,0,17.9687136,0,2.0736989,0.1935473,1.4112922,0.2016132,1.4112922,0.2016131,98.546117,-6.97
122,16.4838627,0,17.7963016,0,17.9687136,0,2.0736989,0.1935473,1.4112922,0.2016132,82.0622543,-6.97
122,13.0645378,0,16.4838627,0,17.7963016,0,17.9687136,0,2.0736989,0.1935473,68.9977165,-6.97
122,7.3226125,0,13.0645378,0,16.4838627,0,17.7963016,0,17.9687136,0,61.675104,-6.97
122,8.8709285,0,7.3226125,0,13.0645378,0,16.4838627,0,17.7963016,0,52.8041755,-6.97
122,3.6491744,0,8.8709285,0,7.3226125,0,13.0645378,0,16.4838627,0,49.1550011,-6.97
122,1.3346786,0,3.6491744,0,8.8709285,0,7.3226125,0,13.0645378,0,47.8203225,-6.97
122,0.4032272,0,1.3346786,0,3.6491744,0,8.8709285,0,7.3226125,0,47.4170953,-6.97
122,0.580675,-0.0645265,0.4032272,0,1.3346786,0,3.6491744,0,8.8709285,0,46.8364203,-6.9054735
122,4.8386882,-1.6128961,0.580675,-0.0645265,0.4032272,0,1.3346786,0,3.6491744,0,41.9977321,-5.2925774
122,4.1935537,-0.3225774,4.8386882,-1.6128961,0.580675,-0.0645265,0.4032272,0,1.3346786,0,37.8041784,-4.97
122,5.2742038,-0.4375031,4.1935537,-0.3225774,4.8386882,-1.6128961,0.580675,-0.0645265,0.4032272,0,32.5299746,-4.5324969
122,5.8548303,-0.5624969,5.2742038,-0.4375031,4.1935537,-0.3225774,4.8386882,-1.6128961,0.580675,-0.0645265,26.6751443,-3.97
122,4.7419342,0,5.8548303,-0.5624969,5.2742038,-0.4375031,4.1935537,-0.3225774,4.8386882,-1.6128961,21.9332101,-3.97
122,2.4193441,0,4.7419342,0,5.8548303,-0.5624969,5.2742038,-0.4375031,4.1935537,-0.3225774,19.513866,-3.97
122,1.7741947,0,2.4193441,0,4.7419342,0,5.8548303,-0.5624969,5.2742038,-0.4375031,17.7396713,-3.97
122,2.5161317,-0.4516151,1.7741947,0,2.4193441,0,4.7419342,0,5.8548303,-0.5624969,15.2235396,-3.5183849
122,3.1935441,-0.5483849,2.5161317,-0.4516151,1.7741947,0,2.4193441,0,4.7419342,0,12.0299955,-2.97
122,3.0645221,-0.0322632,3.1935441,-0.5483849,2.5161317,-0.4516151,1.7741947,0,2.4193441,0,8.9654734,-2.9377368
122,1.6128961,-0.8064481,3.0645221,-0.0322632,3.1935441,-0.5483849,2.5161317,-0.4516151,1.7741947,0,7.3525773,-2.1312887
122,2.2580703,-0.1612887,1.6128961,-0.8064481,3.0645221,-0.0322632,3.1935441,-0.5483849,2.5161317,-0.4516151,5.094507,-1.97
122,2.4193523,0,2.2580703,-0.1612887,1.6128961,-0.8064481,3.0645221,-0.0322632,3.1935441,-0.5483849,2.6751547,-1.97
122,2.6751547,1.03,2.4193523,0,2.2580703,-0.1612887,1.6128961,-0.8064481,3.0645221,-0.0322632,0,-3
122,0,0,2.6751547,1.03,2.4193523,0,2.2580703,-0.1612887,1.6128961,-0.8064481,0,-3
122,0,0,0,0,2.6751547,1.03,2.4193523,0,2.2580703,-0.1612887,0,-3
122,0,0,0,0,0,0,2.6751547,1.03,2.4193523,0,0,-3
122,0,0,0,0,0,0,0,0,2.6751547,1.03,0,-3
123,0,0,0,0,0,0,0,0,0,0,-91.158,78.842
123,-0.8,1.2,0,0,0,0,0,0,0,0,-90.358,77.642
123,-0.8,1.2,-0.8,1.2,0,0,0,0,0,0,-89.558,76.442
123,-0.8,1.2,-0.8,1.2,-0.8,1.2,0,0,0,0,-88.758,75.242
123,-0.8,1.2,-0.8,1.2,-0.8,1.2,-0.8,1.2,0,0,-87.958,74.042
123,-0.8,1.2,-0.8,1.2,-0.8,1.2,-0.8,1.2,-0.8,1.2,-87.158,72.842
123,-4.0322402,3.2257922,-0.8,1.2,-0.8,1.2,-0.8,1.2,-0.8,1.2,-83.1257598,69.6162078
123,-9.5483709,6.2903149,-4.0322402,3.2257922,-0.8,1.2,-0.8,1.2,-0.8,1.2,-73.5773889,63.3258929
123,-11.2903143,7.2580592,-9.5483709,6.2903149,-4.0322402,3.2257922,-0.8,1.2,-0.8,1.2,-62.2870746,56.0678337
123,-12.7227356,8.2882744,-11.2903143,7.2580592,-9.5483709,6.2903149,-4.0322402,3.2257922,-0.8,1.2,-49.564339,47.7795593
123,-16.406339,10.9375593,-12.7227356,8.2882744,-11.2903143,7.2580592,-9.5483709,6.2903149,-4.0322402,3.2257922,-33.158,36.842
123,-6.4515843,5.6451363,-16.406339,10.9375593,-12.7227356,8.2882744,-11.2903143,7.2580592,-9.5483709,6.2903149,-26.7064157,31.1968637
123,-4.0000189,3.1935661,-6.4515843,5.6451363,-16.406339,10.9375593,-12.7227356,8.2882744,-11.2903143,7.2580592,-22.7063968,28.0032976
123,-1.5483968,1.5806494,-4.0000189,3.1935661,-6.4515843,5.6451363,-16.406339,10.9375593,-12.7227356,8.2882744,-21.158,26.4226482
123,-0.2258016,0.5806482,-1.5483968,1.5806494,-4.0000189,3.1935661,-6.4515843,5.6451363,-16.406339,10.9375593,-20.9321984,25.842
123,-0.7821978,0.0239983,-0.2258016,0.5806482,-1.5483968,1.5806494,-4.0000189,3.1935661,-6.4515843,5.6451363,-20.1500006,25.8180017
123,-0.2,0.6,-0.7821978,0.0239983,-0.2258016,0.5806482,-1.5483968,1.5806494,-4.0000189,3.1935661,-19.9500006,25.2180017
123,-0.2,0.6,-0.2,0.6,-0.7821978,0.0239983,-0.2258016,0.5806482,-1.5483968,1.5806494,-19.7500006,24.6180017
123,-0.2,0.6,-0.2,0.6,-0.2,0.6,-0.7821978,0.0239983,-0.2258016,0.5806482,-19.5500006,24.0180017
123,-0.2,0.6,-0.2,0.6,-0.2,0.6,-0.2,0.6,-0.7821978,0.0239983,-19.3500006,23.4180017
123,-0.2242562,0.6082573,-0.2,0.6,-0.2,0.6,-0.2,0.6,-0.2,0.6,-19.1257444,22.8097444
123,-0.806448,0.806448,-0.2242562,0.6082573,-0.2,0.6,-0.2,0.6,-0.2,0.6,-18.3192964,22.0032964
123,-0.7862932,0.7862932,-0.806448,0.806448,-0.2242562,0.6082573,-0.2,0.6,-0.2,0.6,-17.5330032,21.2170032
123,0.4669968,1.2170032,-0.7862932,0.7862932,-0.806448,0.806448,-0.2242562,0.6082573,-0.2,0.6,-18,20
123,0,0,0.4669968,1.2170032,-0.7862932,0.7862932,-0.806448,0.806448,-0.2242562,0.6082573,-18,20
123,0,0,0,0,0.4669968,1.2170032,-0.7862932,0.7862932,-0.806448,0.806448,-18,20
123,0,0,0,0,0,0,0.4669968,1.2170032,-0.7862932,0.7862932,-18,20
123,0,0,0,0,0,0,0,0,0.4669968,1.2170032,-18,20
124,0,0,0,0,0,0,0,0,0,0,15.03,-230.97
124,0,-0.6,0,0,0,0,0,0,0,0,15.03,-230.37
124,0,-0.6,0,-0.6,0,0,0,0,0,0,15.03,-229.77
124,0,-0.6,0,-0.6,0,-0.6,0,0,0,0,15.03,-229.17
124,0,-0.6,0,-0.6,0,-0.6,0,-0.6,0,0,15.03,-228.57
124,0,-0.6,0,-0.6,0,-0.6,0,-0.6,0,-0.6,15.03,-227.97
124,0,-15.3225127,0,-0.6,0,-0.6,0,-0.6,0,-0.6,15.03,-212.6474873
124,0,-32.4838246,0,-15.3225127,0,-0.6,0,-0.6,0,-0.6,15.03,-180.1636627
124,0,-29.5161616,0,-32.4838246,0,-15.3225127,0,-0.6,0,-0.6,15.03,-150.6475011
124,0,-17.7097154,0,-29.5161616,0,-32.4838246,0,-15.3225127,0,-0.6,15.03,-132.9377857
124,0,-7.4052531,0,-17.7097154,0,-29.5161616,0,-32.4838246,0,-15.3225127,15.03,-125.5325326
124,0,-10.9374778,0,-7.4052531,0,-17.7097154,0,-29.5161616,0,-32.4838246,15.03,-114.5950548
124,0,-9.3669635,0,-10.9374778,0,-7.4052531,0,-17.7097154,0,-29.5161616,15.03,-105.2280913
124,0,-11.3870721,0,-9.3669635,0,-10.9374778,0,-7.4052531,0,-17.7097154,15.03,-93.8410192
124,0,-11.0000271,0,-11.3870721,0,-9.3669635,0,-10.9374778,0,-7.4052531,15.03,-82.8409921
124,0,-4.2258062,0,-11.0000271,0,-11.3870721,0,-9.3669635,0,-10.9374778,15.03,-78.6151859
124,0,-8.8709967,0,-4.2258062,0,-11.0000271,0,-11.3870721,0,-9.3669635,15.03,-69.7441892
124,0,-11.1491836,0,-8.8709967,0,-4.2258062,0,-11.0000271,0,-11.3870721,15.03,-58.5950056
124,-0.8387036,-9.3991719,0,-11.1491836,0,-8.8709967,0,-4.2258062,0,-11.0000271,15.8687036,-49.1958337
124,-1.1612964,-6.12904,-0.8387036,-9.3991719,0,-11.1491836,0,-8.8709967,0,-4.2258062,17.03,-43.0667937
124,-0.0322558,-3.5161195,-1.1612964,-6.12904,-0.8387036,-9.3991719,0,-11.1491836,0,-8.8709967,17.0622558,-39.5506742
124,-0.8064542,-10.4839051,-0.0322558,-3.5161195,-1.1612964,-6.12904,-0.8387036,-9.3991719,0,-11.1491836,17.86871,-29.0667691
124,-0.16129,-10.4838407,-0.8064542,-10.4839051,-0.0322558,-3.5161195,-1.1612964,-6.12904,-0.8387036,-9.3991719,18.03,-18.5829284
124,0,-5.4879198,-0.16129,-10.4838407,-0.8064542,-10.4839051,-0.0322558,-3.5161195,-1.1612964,-6.12904,18.03,-13.0950086
124,0.2258016,-1.8024133,0,-5.4879198,-0.16129,-10.4838407,-0.8064542,-10.4839051,-0.0322558,-3.5161195,17.8041984,-11.2925953
124,0.8709659,-2.3548511,0.2258016,-1.8024133,0,-5.4879198,-0.16129,-10.4838407,-0.8064542,-10.4839051,16.9332325,-8.9377442
124,2.4193628,-0.8064542,0.8709659,-2.3548511,0.2258016,-1.8024133,0,-5.4879198,-0.16129,-10.4838407,14.5138697,-8.13129
124,2.4193478,-1.4516087,2.4193628,-0.8064542,0.8709659,-2.3548511,0.2258016,-1.8024133,0,-5.4879198,12.0945219,-6.6796813
124,2.4193545,-1.1612921,2.4193478,-1.4516087,2.4193628,-0.8064542,0.8709659,-2.3548511,0.2258016,-1.8024133,9.6751674,-5.5183892
124,1.8951667,-0.5483892,2.4193545,-1.1612921,2.4193478,-1.4516087,2.4193628,-0.8064542,0.8709659,-2.3548511,7.7800007,-4.97
124,0.7822566,0,1.8951667,-0.5483892,2.4193545,-1.1612921,2.4193478,-1.4516087,2.4193628,-0.8064542,6.9977441,-4.97
124,0.8064542,0,0.7822566,0,1.8951667,-0.5483892,2.4193545,-1.1612921,2.4193478,-1.4516087,6.1912899,-4.97
124,1.4516086,0,0.8064542,0,0.7822566,0,1.8951667,-0.5483892,2.4193545,-1.1612921,4.7396813,-4.97
124,0.9354859,0,1.4516086,0,0.8064542,0,0.7822566,0,1.8951667,-0.5483892,3.8041954,-4.97
124,0.4032256,0,0.9354859,0,1.4516086,0,0.8064542,0,0.7822566,0,3.4009698,-4.97
124,0.4959614,0,0.4032256,0,0.9354859,0,1.4516086,0,0.8064542,0,2.9050084,-4.97
124,1.5625085,0,0.4959614,0,0.4032256,0,0.9354859,0,1.4516086,0,1.3424999,-4.97
124,1.3424999,1.03,1.5625085,0,0.4959614,0,0.4032256,0,0.9354859,0,0,-6
124,0,0,1.3424999,1.03,1.5625085,0,0.4959614,0,0.4032256,0,0,-6
124,0,0,0,0,1.3424999,1.03,1.5625085,0,0.4959614,0,0,-6
124,0,0,0,0,0,0,1.3424999,1.03,1.5625085,0,0,-6
124,0,0,0,0,0,0,0,0,1.3424999,1.03,0,-6
125,0,0,0,0,0,0,0,0,0,0,-297.033,111.967
125,-0.9615391,0.1602565,0,0,0,0,0,0,0,0,-296.0714609,111.8067435
125,-0.9615391,0.1602565,-0.9615391,0.1602565,0,0,0,0,0,0,-295.1099218,111.646487
125,-0.9615391,0.1602565,-0.9615391,0.1602565,-0.9615391,0.1602565,0,0,0,0,-294.1483827,111.4862305
125,-0.961539,0.1602565,-0.9615391,0.1602565,-0.9615391,0.1602565,-0.9615391,0.1602565,0,0,-293.1868437,111.325974
125,-0.9615391,0.1602566,-0.961539,0.1602565,-0.9615391,0.1602565,-0.9615391,0.1602565,-0.9615391,0.1602565,-292.2253046,111.1657174
125,-0.9615391,0.1602565,-0.9615391,0.1602566,-0.961539,0.1602565,-0.9615391,0.1602565,-0.9615391,0.1602565,-291.2637655,111.0054609
125,-30.5121153,10.1322441,-0.9615391,0.1602565,-0.9615391,0.1602566,-0.961539,0.1602565,-0.9615391,0.1602565,-260.7516502,100.8732168
125,-48.589793,16.5836969,-30.5121153,10.1322441,-0.9615391,0.1602565,-0.9615391,0.1602566,-0.961539,0.1602565,-212.1618572,84.2895199
125,-57.2903905,19.580663,-48.589793,16.5836969,-30.5121153,10.1322441,-0.9615391,0.1602565,-0.9615391,0.1602566,-154.8714667,64.7088569
125,-54.8384667,17.7418569,-57.2903905,19.580663,-48.589793,16.5836969,-30.5121153,10.1322441,-0.9615391,0.1602565,-100.033,46.967
125,-14.5161764,3.225817,-54.8384667,17.7418569,-57.2903905,19.580663,-48.589793,16.5836969,-30.5121153,10.1322441,-85.5168236,43.741183
125,-13.9031877,4.4516056,-14.5161764,3.225817,-54.8384667,17.7418569,-57.2903905,19.580663,-48.589793,16.5836969,-71.6136359,39.2895774
125,-11.0493977,4.3538327,-13.9031877,4.4516056,-14.5161764,3.225817,-54.8384667,17.7418569,-57.2903905,19.580663,-60.5642382,34.9357447
125,-9.6280696,4.7107123,-11.0493977,4.3538327,-13.9031877,4.4516056,-14.5161764,3.225817,-54.8384667,17.7418569,-50.9361686,30.2250324
125,-12.9031686,7.2580324,-9.6280696,4.7107123,-11.0493977,4.3538327,-13.9031877,4.4516056,-14.5161764,3.225817,-38.033,22.967
125,-5.6451797,3.225817,-12.9031686,7.2580324,-9.6280696,4.7107123,-11.0493977,4.3538327,-13.9031877,4.4516056,-32.3878203,19.741183
125,-6.2580505,2.6128943,-5.6451797,3.225817,-12.9031686,7.2580324,-9.6280696,4.7107123,-11.0493977,4.3538327,-26.1297698,17.1282887
125,-3.5161248,1.5806437,-6.2580505,2.6128943,-5.6451797,3.225817,-12.9031686,7.2580324,-9.6280696,4.7107123,-22.613645,15.547645
125,-1.0181482,1.0181482,-3.5161248,1.5806437,-6.2580505,2.6128943,-5.6451797,3.225817,-12.9031686,7.2580324,-21.5954968,14.5294968
125,-1.5624968,1.5624968,-1.0181482,1.0181482,-3.5161248,1.5806437,-6.2580505,2.6128943,-5.6451797,3.225817,-20.033,12.967
125,-0.8064542,2.4193627,-1.5624968,1.5624968,-1.0181482,1.0181482,-3.5161248,1.5806437,-6.2580505,2.6128943,-19.2265458,10.5476373
125,-2.0322571,3.6451562,-0.8064542,2.4193627,-1.5624968,1.5624968,-1.0181482,1.0181482,-3.5161248,1.5806437,-17.1942887,6.9024811
125,-1.1612887,2.3548361,-2.0322571,3.6451562,-0.8064542,2.4193627,-1.5624968,1.5624968,-1.0181482,1.0181482,-16.033,4.547645
125,-0.6774278,1.2580728,-1.1612887,2.3548361,-2.0322571,3.6451562,-0.8064542,2.4193627,-1.5624968,1.5624968,-15.3555722,3.2895722
125,-2.3538273,2.3538273,-0.6774278,1.2580728,-1.1612887,2.3548361,-2.0322571,3.6451562,-0.8064542,2.4193627,-13.0017449,0.9357449
125,-0.7812484,0.7812484,-2.3538273,2.3538273,-0.6774278,1.2580728,-1.1612887,2.3548361,-2.0322571,3.6451562,-12.2204965,0.1544965
125,0.7795035,1.1544965,-0.7812484,0.7812484,-2.3538273,2.3538273,-0.6774278,1.2580728,-1.1612887,2.3548361,-13,-1
125,0,0,0.7795035,1.1544965,-0.7812484,0.7812484,-2.3538273,2.3538273,-0.6774278,1.2580728,-13,-1
125,0,0,0,0,0.7795035,1.1544965,-0.7812484,0.7812484,-2.3538273,2.3538273,-13,-1
125,0,0,0,0,0,0,0.7795035,1.1544965,-0.7812484,0.7812484,-13,-1
125,0,0,0,0,0,0,0,0,0.7795035,1.1544965,-13,-1
126,0,0,0,0,0,0,0,0,0,0,-330.596,-21.596
126,-2.8,0,0,0,0,0,0,0,0,0,-327.796,-21.596
126,-2.8,0,-2.8,0,0,0,0,0,0,0,-324.996,-21.596
126,-2.8,0,-2.8,0,-2.8,0,0,0,0,0,-322.196,-21.596
126,-2.8,0,-2.8,0,-2.8,0,-2.8,0,0,0,-319.396,-21.596
126,-2.8,0,-2.8,0,-2.8,0,-2.8,0,-2.8,0,-316.596,-21.596
126,-26.6129901,-3.225817,-2.8,0,-2.8,0,-2.8,0,-2.8,0,-289.9830099,-18.370183
126,-50.5160815,-8.1290283,-26.6129901,-3.225817,-2.8,0,-2.8,0,-2.8,0,-239.4669284,-10.2411547
126,-46.9647288,-9.1139165,-50.5160815,-8.1290283,-26.6129901,-3.225817,-2.8,0,-2.8,0,-192.5021996,-1.1272382
126,-38.7451094,-8.0796539,-46.9647288,-9.1139165,-50.5160815,-8.1290283,-26.6129901,-3.225817,-2.8,0,-153.7570902,6.9524157
126,-45.1610902,-6.4515843,-38.7451094,-8.0796539,-46.9647288,-9.1139165,-50.5160815,-8.1290283,-26.6129901,-3.225817,-108.596,13.404
126,-17.7419934,0,-45.1610902,-6.4515843,-38.7451094,-8.0796539,-46.9647288,-9.1139165,-50.5160815,-8.1290283,-90.8540066,13.404
126,-12.2257557,3.6774226,-17.7419934,0,-45.1610902,-6.4515843,-38.7451094,-8.0796539,-46.9647288,-9.1139165,-78.6282509,9.7265774
126,-5.449362,2.6701699,-12.2257557,3.6774226,-17.7419934,0,-45.1610902,-6.4515843,-38.7451094,-8.0796539,-73.1788889,7.0564075
126,-0.8021389,0.6684491,-5.449362,2.6701699,-12.2257557,3.6774226,-17.7419934,0,-45.1610902,-6.4515843,-72.37675,6.3879584
126,-0.8021389,0.668449,-0.8021389,0.6684491,-5.449362,2.6701699,-12.2257557,3.6774226,-17.7419934,0,-71.5746111,5.7195094
126,-0.8021388,0.6684491,-0.8021389,0.668449,-0.8021389,0.6684491,-5.449362,2.6701699,-12.2257557,3.6774226,-70.7724723,5.0510603
126,-0.8021389,0.6684491,-0.8021388,0.6684491,-0.8021389,0.668449,-0.8021389,0.6684491,-5.449362,2.6701699,-69.9703334,4.3826112
126,-0.8021389,0.668449,-0.8021389,0.6684491,-0.8021388,0.6684491,-0.8021389,0.668449,-0.8021389,0.6684491,-69.1681945,3.7141622
126,-0.8021389,0.6684491,-0.8021389,0.668449,-0.8021389,0.6684491,-0.8021388,0.6684491,-0.8021389,0.668449,-68.3660556,3.0457131
126,-0.988791,0.7042089,-0.8021389,0.6684491,-0.8021389,0.668449,-0.8021389,0.6684491,-0.8021388,0.6684491,-67.3772646,2.3415042
126,-5.4687796,1.5625084,-0.988791,0.7042089,-0.8021389,0.6684491,-0.8021389,0.668449,-0.8021389,0.6684491,-61.908485,0.7789958
126,-12.3447529,0.3749958,-5.4687796,1.5625084,-0.988791,0.7042089,-0.8021389,0.6684491,-0.8021389,0.668449,-49.5637321,0.404
126,-10.7419275,0,-12.3447529,0.3749958,-5.4687796,1.5625084,-0.988791,0.7042089,-0.8021389,0.6684491,-38.8218046,0.404
126,-7.2580725,0,-10.7419275,0,-12.3447529,0.3749958,-5.4687796,1.5625084,-0.988791,0.7042089,-31.5637321,0.404
126,-7.0644996,0,-7.2580725,0,-10.7419275,0,-12.3447529,0.3749958,-5.4687796,1.5625084,-24.4992325,0.404
126,-2.4193628,0,-7.0644996,0,-7.2580725,0,-10.7419275,0,-12.3447529,0.3749958,-22.0798697,0.404
126,-4.2338675,0,-2.4193628,0,-7.0644996,0,-7.2580725,0,-10.7419275,0,-17.8460022,0.404
126,-3.9274224,0,-4.2338675,0,-2.4193628,0,-7.0644996,0,-7.2580725,0,-13.9185798,0.404
126,-3.0000025,-0.2258076,-3.9274224,0,-4.2338675,0,-2.4193628,0,-7.0644996,0,-10.9185773,0.6298076
126,-2.35449,-0.7741924,-3.0000025,-0.2258076,-3.9274224,0,-4.2338675,0,-2.4193628,0,-8.5640873,1.404
126,-0.7978735,0,-2.35449,-0.7741924,-3.0000025,-0.2258076,-3.9274224,0,-4.2338675,0,-7.7662138,1.404
126,-0.7978735,0,-0.7978735,0,-2.35449,-0.7741924,-3.0000025,-0.2258076,-3.9274224,0,-6.9683403,1.404
126,-0.7978735,0,-0.7978735,0,-0.7978735,0,-2.35449,-0.7741924,-3.0000025,-0.2258076,-6.1704668,1.404
126,-1.0260819,0,-0.7978735,0,-0.7978735,0,-0.7978735,0,-2.35449,-0.7741924,-5.1443849,1.404
