trial,target r,target y,target x,iteration,time,widget x,widget y
304,73,104,136,5,0.25,199.661999941,98.6619999409
304,73,104,136,6,0.3,186.597481083,98.6619999409
304,73,104,136,7,0.35,179.786993608,98.6619999409
304,73,104,136,8,0.4,180,102
304,73,104,136,9,0.45,180,102
304,73,104,136,10,0.5,180,102
304,73,104,136,11,0.55,180,102
304,73,104,136,12,0.6,180,102
305,45,103,389,0,0.0,593.81400013,216.81400013
305,45,103,389,1,0.05,592.201097847,216.81400013
305,45,103,389,2,0.1,580.394718926,212.910813771
305,45,103,389,3,0.15,525.556078516,182.265695202
305,45,103,389,4,0.2,446.007612079,144.943074762
305,45,103,389,5,0.25,421.81400013,126.81400013
305,45,103,389,6,0.3,417.81400013,124.201099335
305,45,103,389,7,0.35,413.523684148,121.975293281
305,45,103,389,8,0.4,410.001504041,120.81400013
305,45,103,389,9,0.45,411,122
305,45,103,389,10,0.5,411,122
305,45,103,389,11,0.55,411,122
305,45,103,389,12,0.6,411,122
305,45,103,389,13,0.65,411,122
306,25,345,503,0,0.0,242.721000195,354.721000195
306,25,345,503,1,0.05,244.871533815,354.721000195
306,25,345,503,2,0.1,253.283373067,354.721000195
306,25,345,503,3,0.15,303.333785526,354.721000195
306,25,345,503,4,0.2,396.688590792,347.043592947
306,25,345,503,5,0.25,451.439696643,342.658504851
306,25,345,503,6,0.3,479.237107345,340.721000195
306,25,345,503,7,0.35,485.946801783,340.721000195
306,25,345,503,8,0.4,488.398420343,340.721000195
306,25,345,503,9,0.45,490.97905563,340.721000195
306,25,345,503,10,0.5,494.753256026,340.721000195
306,25,345,503,11,0.55,497,342
306,25,345,503,12,0.6,497,342
306,25,345,503,13,0.65,497,342
306,25,345,503,14,0.7,497,342
306,25,345,503,15,0.75,497,342
307,63,355,162,0,0.0,218.002000093,248.002000093
307,63,355,162,1,0.05,216.776198505,254.905206449
307,63,355,162,2,0.1,203.260088278,278.485823724
307,63,355,162,3,0.15,187.13107165,310.743856981
307,63,355,162,4,0.2,177.743934982,330.679420242
307,63,355,162,5,0.25,175.002000093,333.002000093
307,63,355,162,6,0.3,176,334
307,63,355,162,7,0.35,176,334
307,63,355,162,8,0.4,176,334
307,63,355,162,9,0.45,176,334
308,17,112,281,0,0.0,494.690000057,244.690000057
308,17,112,281,1,0.05,494.690000057,241.90875327
308,17,112,281,2,0.1,491.754542484,235.173905213
308,17,112,281,3,0.15,465.94814317,213.399727492
308,17,112,281,4,0.2,389.440078289,169.565039173
308,17,112,281,5,0.25,334.690000057,138.690000057
308,17,112,281,6,0.3,315.335190524,123.399694496
308,17,112,281,7,0.35,303.596271245,117.252508532
308,17,112,281,8,0.4,298.077103977,114.883552017
308,17,112,281,9,0.45,294.851296433,114.690000057
308,17,112,281,10,0.5,292.668725026,114.690000057
308,17,112,281,11,0.55,291.604896383,114.690000057
308,17,112,281,12,0.6,290.577099263,114.690000057
308,17,112,281,13,0.65,289.77064502,114.690000057
308,17,112,281,14,0.7,291,114
308,17,112,281,15,0.75,291,114
308,17,112,281,16,0.8,291,114
308,17,112,281,17,0.85,291,114
308,17,112,281,18,0.9,291,114
309,23,260,455,0,0.0,224.907999992,187.907999992
309,23,260,455,1,0.05,228.11655552,188.442759247
309,23,260,455,2,0.1,231.325111048,188.977518502
309,23,260,455,3,0.15,234.533666576,189.512277756
309,23,260,455,4,0.2,246.553165848,191.166065104
309,23,260,455,5,0.25,328.064439517,207.251806337
309,23,260,455,6,0.3,381.682209369,222.198326394
309,23,260,455,7,0.35,401.940283512,226.585427832
309,23,260,455,8,0.4,412.262845252,231.424133937
309,23,260,455,9,0.45,418.585420141,234.746710067
309,23,260,455,10,0.5,422.972526541,238.004789816
309,23,260,455,11,0.55,426.198328627,241.553164309
309,23,260,455,12,0.6,432.037046392,249.037046392
309,23,260,455,13,0.65,436.746711307,252.907999992
309,23,260,455,14,0.7,442.359615079,254.907999992
309,23,260,455,15,0.75,446.03705309,256.004789816
309,23,260,455,16,0.8,450.553164309,259.553164309
309,23,260,455,17,0.85,452,261
309,23,260,455,18,0.9,452,261
309,23,260,455,19,0.95,452,261
309,23,260,455,20,1.0,452,261
309,23,260,455,21,1.05,452,261
310,46,221,464,0,0.0,550.845999956,390.845999956
310,46,221,464,1,0.05,544.994927578,383.399180566
310,46,221,464,2,0.1,536.749168602,372.007200965
310,46,221,464,3,0.15,501.26528116,311.52328782
310,46,221,464,4,0.2,472.394384473,256.523413952
310,46,221,464,5,0.25,463.845999956,236.845999956
310,46,221,464,6,0.3,464,237
310,46,221,464,7,0.35,464,237
310,46,221,464,8,0.4,464,237
310,46,221,464,9,0.45,464,237
310,46,221,464,10,0.5,464,237
311,31,331,168,0,0.0,459.93900013,217.93900013
311,31,331,168,1,0.05,450.896456663,221.662400381
311,31,331,168,2,0.1,435.777807111,227.455094974
311,31,331,168,3,0.15,341.423156903,254.067960936
311,31,331,168,4,0.2,268.003508717,272.87448539
311,31,331,168,5,0.25,227.93900013,282.93900013
311,31,331,168,6,0.3,195.358389007,293.003504102
311,31,331,168,7,0.35,178.358347327,299.616422759
311,31,331,168,8,0.4,168.876519688,305.188984483
311,31,331,168,9,0.45,165.680935018,309.035775316
311,31,331,168,10,0.5,162.906744298,314.035767625
311,31,331,168,11,0.55,163,318
311,31,331,168,12,0.6,163,318
311,31,331,168,13,0.65,163,318
311,31,331,168,14,0.7,163,318
311,31,331,168,15,0.75,163,318
312,11,112,596,0,0.0,341.907999992,117.907999992
312,11,112,596,1,0.05,350.19676844,117.907999992
312,11,112,596,2,0.1,358.485536887,117.907999992
312,11,112,596,3,0.15,366.774305334,117.907999992
312,11,112,596,4,0.2,384.28294523,117.501751948
312,11,112,596,5,0.25,444.907999992,116.907999992
312,11,112,596,6,0.3,484.682123032,116.907999992
312,11,112,596,7,0.35,514.501661003,117.345491517
312,11,112,596,8,0.4,540.585376476,119.714448033
312,11,112,596,9,0.45,558.843462676,119.907999992
312,11,112,596,10,0.5,570.001743007,119.907999992
312,11,112,596,11,0.55,573.520900787,119.907999992
312,11,112,596,12,0.6,577.037007937,118.907999992
312,11,112,596,13,0.65,582.585420141,118.907999992
312,11,112,596,14,0.7,588.327351804,118.907999992
312,11,112,596,15,0.75,589.940255824,118.907999992
312,11,112,596,16,0.8,591.120766025,118.695233959
312,11,112,596,17,0.85,591.652680347,118.163319638
312,11,112,596,18,0.9,593.585420141,117.907999992
312,11,112,596,19,0.95,595,119
312,11,112,596,20,1.0,595,119
312,11,112,596,21,1.05,595,119
312,11,112,596,22,1.1,595,119
312,11,112,596,23,1.15,595,119
313,10,262,382,0,0.0,479.063999891,224.063999891
313,10,262,382,1,0.05,474.902709966,224.063999891
313,10,262,382,2,0.1,465.160813533,225.612365949
313,10,262,382,3,0.15,432.096189581,244.967267774
313,10,262,382,4,0.2,410.967230064,254.225288576
313,10,262,382,5,0.25,402.063999891,257.063999891
313,10,262,382,6,0.3,394.612384805,259.676903663
313,10,262,382,7,0.35,391.870454134,260.063999891
313,10,262,382,8,0.4,388.644637163,260.063999891
313,10,262,382,9,0.45,385.644644854,260.063999891
313,10,262,382,10,0.5,385.063999891,260.234213035
313,10,262,382,11,0.55,385.063999891,260.500170533
313,10,262,382,12,0.6,385.063999891,260.766128031
313,10,262,382,13,0.65,385.063999891,261.032085529
313,10,262,382,14,0.7,386,262
313,10,262,382,15,0.75,386,262
313,10,262,382,16,0.8,386,262
313,10,262,382,17,0.85,386,262
313,10,262,382,18,0.9,386,262
314,49,312,281,0,0.0,511.002000093,171.002000093
314,49,312,281,1,0.05,506.43950652,174.78324688
314,49,312,281,2,0.1,488.034352832,183.711640695
314,49,312,281,3,0.15,434.002110843,203.066480497
314,49,312,281,4,0.2,379.283287253,222.251984447
314,49,312,281,5,0.25,348.002000093,235.002000093
314,49,312,281,6,0.3,337.64719056,242.743908832
314,49,312,281,7,0.35,318.377050944,260.189457718
314,49,312,281,8,0.4,308.195552053,269.614896174
314,49,312,281,9,0.45,307.002000093,271.421353518
314,49,312,281,10,0.5,306.877009407,273.12699078
314,49,312,281,11,0.55,302.389099299,278.840702477
314,49,312,281,12,0.6,300.163293244,282.453609226
314,49,312,281,13,0.65,297.324579945,285.679420242
314,49,312,281,14,0.7,297,288
314,49,312,281,15,0.75,297,288
314,49,312,281,16,0.8,297,288
314,49,312,281,17,0.85,297,288
314,49,312,281,18,0.9,297,288
315,59,320,504,0,0.0,459.18900013,237.18900013
315,59,320,504,1,0.05,459.18900013,237.509512668
315,59,320,504,2,0.1,459.18900013,237.830025206
315,59,320,504,3,0.15,459.18900013,238.150537745
315,59,320,504,4,0.2,466.866407377,257.382518249
315,59,320,504,5,0.25,472.18900013,267.18900013
315,59,320,504,6,0.3,473.801900924,271.027702513
315,59,320,504,7,0.35,476,274
315,59,320,504,8,0.4,476,274
315,59,320,504,9,0.45,476,274
315,59,320,504,10,0.5,476,274
315,59,320,504,11,0.55,476,274
316,40,284,274,0,0.0,293.126000166,239.126000166
316,40,284,274,1,0.05,289.900198577,244.577603344
316,40,284,274,2,0.1,286.351817137,250.674366224
316,40,284,274,3,0.15,280.706656045,261.158240368
316,40,284,274,4,0.2,280,265
316,40,284,274,5,0.25,280,265
316,40,284,274,6,0.3,280,265
316,40,284,274,7,0.35,280,265
316,40,284,274,8,0.4,280,265
317,33,272,309,0,0.0,338.188999891,231.188999891
317,33,272,309,1,0.05,330.124481033,236.253518749
317,33,272,309,2,0.1,324.095241975,241.720260974
317,33,272,309,3,0.15,318.576091406,250.414816862
317,33,272,309,4,0.2,315.350289817,255.188999891
317,33,272,309,5,0.25,315,258
317,33,272,309,6,0.3,315,258
317,33,272,309,7,0.35,315,258
317,33,272,309,8,0.4,315,258
317,33,272,309,9,0.45,315,258
318,44,382,101,0,0.0,321.970000029,174.970000029
318,44,382,101,1,0.05,320.374257064,175.50191435
318,44,382,101,2,0.1,317.42163397,177.131274572
318,44,382,101,3,0.15,288.389454899,194.066720634
318,44,382,101,4,0.2,232.840958244,230.64742633
318,44,382,101,5,0.25,178.970000029,278.970000029
318,44,382,101,6,0.3,136.776488112,325.389313534
318,44,382,101,7,0.35,115.711924596,348.228075461
318,44,382,101,8,0.4,99.8450391444,364.094960913
318,44,382,101,9,0.45,91.4538698055,374.324840326
318,44,382,101,10,0.5,83.9054883653,386.00225586
318,44,382,101,11,0.55,83,388
318,44,382,101,12,0.6,83,388
318,44,382,101,13,0.65,83,388
318,44,382,101,14,0.7,83,388
318,44,382,101,15,0.75,83,388
319,42,176,354,0,0.0,269.220000029,254.220000029
319,42,176,354,1,0.05,269.220000029,253.688085707
319,42,176,354,2,0.1,270.961911844,250.897450941
319,42,176,354,3,0.15,291.123267912,225.090915174
319,42,176,354,4,0.2,329.349035661,183.768384545
319,42,176,354,5,0.25,352.220000029,163.220000029
319,42,176,354,6,0.3,354.8329038,160.607096257
319,42,176,354,7,0.35,356,161
319,42,176,354,8,0.4,356,161
319,42,176,354,9,0.45,356,161
319,42,176,354,10,0.5,356,161
319,42,176,354,11,0.55,356,161
320,62,396,194,0,0.0,114.907999992,352.907999992
320,62,396,194,1,0.05,114.907999992,355.035657279
320,62,396,194,2,0.1,116.262820293,357.488637264
320,62,396,194,3,0.15,129.166032355,363.133792154
320,62,396,194,4,0.2,134.166055428,364.327351804
320,62,396,194,5,0.25,137.907999992,366.907999992
320,62,396,194,6,0.3,143.520900787,369.520900787
320,62,396,194,7,0.35,149.585404759,370.907999992
320,62,396,194,8,0.4,153.532992169,372.532992169
320,62,396,194,9,0.45,155,374
320,62,396,194,10,0.5,155,374
320,62,396,194,11,0.55,155,374
320,62,396,194,12,0.6,155,374
320,62,396,194,13,0.65,155,374
321,37,112,308,0,0.0,169.001000166,256.001000166
321,37,112,308,1,0.05,169.801000166,254.401000166
321,37,112,308,2,0.1,170.601000166,252.801000166
321,37,112,308,3,0.15,177.452584489,242.323623681
321,37,112,308,4,0.2,195.807388218,215.097853054
321,37,112,308,5,0.25,232.907182645,173.34479906
321,37,112,308,6,0.3,269.581611289,147.484893016
321,37,112,308,7,0.35,280.904206522,138.549396988
321,37,112,308,8,0.4,286.517130389,137.001000166
321,37,112,308,9,0.45,288.420351978,136.001000166
321,37,112,308,10,0.5,289.517128082,136.001000166
321,37,112,308,11,0.55,290.646159521,135.355840811
321,37,112,308,12,0.6,292,136
321,37,112,308,13,0.65,292,136
321,37,112,308,14,0.7,292,136
321,37,112,308,15,0.75,292,136
321,37,112,308,16,0.8,292,136
322,15,262,487,0,0.0,295.93900013,222.93900013
322,15,262,487,1,0.05,297.53900013,223.33900013
322,15,262,487,2,0.1,299.13900013,223.73900013
322,15,262,487,3,0.15,310.422824654,227.971240331
322,15,262,487,4,0.2,350.326100873,233.777710204
322,15,262,487,5,0.25,386.188981503,235.93900013
322,15,262,487,6,0.3,402.519611252,237.164801719
322,15,262,487,7,0.35,417.068037846,237.93900013
322,15,262,487,8,0.4,424.293840427,238.777710204
322,15,262,487,9,0.45,435.035775316,241.358355167
322,15,262,487,10,0.5,445.164790951,243.035767625
322,15,262,487,11,0.55,458.390593681,247.874478195
322,15,262,487,12,0.6,468.519652932,250.616422759
322,15,262,487,13,0.65,478.132550502,252.93900013
322,15,262,487,14,0.7,481.93900013,254.161220754
322,15,262,487,15,0.75,483,256
322,15,262,487,16,0.8,483,256
322,15,262,487,17,0.85,483,256
322,15,262,487,18,0.9,483,256
322,15,262,487,19,0.95,483,256
323,42,227,129,0,0.0,287.063999891,172.063999891
323,42,227,129,1,0.05,276.709154632,176.515614978
323,42,227,129,2,0.1,244.773622732,185.999497953
323,42,227,129,3,0.15,178.438927062,202.564017028
323,42,227,129,4,0.2,154.644644854,210.063999891
323,42,227,129,5,0.25,154.063999891,210.580129668
323,42,227,129,6,0.3,155,212
323,42,227,129,7,0.35,155,212
323,42,227,129,8,0.4,155,212
323,42,227,129,9,0.45,155,212
323,42,227,129,10,0.5,155,212
324,71,294,564,0,0.0,108.814999819,309.814999819
324,71,294,564,1,0.05,111.98960482,309.814999819
324,71,294,564,2,0.1,161.976533076,309.814999819
324,71,294,564,3,0.15,362.783217752,314.653725275
324,71,294,564,4,0.2,460.690065757,332.252532788
324,71,294,564,5,0.25,468.411155781,335.814999819
324,71,294,564,6,0.3,469.372693396,335.814999819
324,71,294,564,7,0.35,470.334231011,335.814999819
324,71,294,564,8,0.4,485.331176188,335.814999819
324,71,294,564,9,0.45,505.105392362,335.814999819
324,71,294,564,10,0.5,522.97127543,332.783744697
324,71,294,564,11,0.55,529.04081679,331.814999819
324,71,294,564,12,0.6,531,333
324,71,294,564,13,0.65,531,333
324,71,294,564,14,0.7,531,333
324,71,294,564,15,0.75,531,333
324,71,294,564,16,0.8,531,333
325,64,316,279,0,0.0,116.032999992,190.032999992
325,64,316,279,1,0.05,116.826651243,190.032999992
325,64,316,279,2,0.1,149.968376039,215.871643923
325,64,316,279,3,0.15,224.968298088,261.032889242
325,64,316,279,4,0.2,267.595449141,283.314224567
325,64,316,279,5,0.25,294.032999992,298.032999992
325,64,316,279,6,0.3,299,300
325,64,316,279,7,0.35,299,300
325,64,316,279,8,0.4,299,300
325,64,316,279,9,0.45,299,300
325,64,316,279,10,0.5,299,300
326,61,253,343,0,0.0,105.095000029,139.095000029
326,61,253,343,1,0.05,107.222662711,141.222662711
326,61,253,343,2,0.1,112.191831383,145.611175504
326,61,253,343,3,0.15,156.546715495,173.030539126
326,61,253,343,4,0.2,209.869201516,188.127260475
326,61,253,343,5,0.25,252.095000029,202.095000029
326,61,253,343,6,0.3,299.740171689,221.611133973
326,61,253,343,7,0.35,321.449845288,230.772422658
326,61,253,343,8,0.4,330.970012881,233.907502171
326,61,253,343,9,0.45,334,235
326,61,253,343,10,0.5,334,235
326,61,253,343,11,0.55,334,235
326,61,253,343,12,0.6,334,235
326,61,253,343,13,0.65,334,235
327,52,374,481,0,0.0,116.970000029,231.970000029
327,52,374,481,1,0.05,119.389353453,232.77645117
327,52,374,481,2,0.1,135.873104863,239.873186388
327,52,374,481,3,0.15,227.808466772,271.324752997
327,52,374,481,4,0.2,395.647219617,330.034443515
327,52,374,481,5,0.25,453.970000029,347.970000029
327,52,374,481,6,0.3,455.071603553,348.071603553
327,52,374,481,7,0.35,455.33898318,348.33898318
327,52,374,481,8,0.4,455.606362807,348.606362807
327,52,374,481,9,0.45,455.873742435,348.873742435
327,52,374,481,10,0.5,459,352
327,52,374,481,11,0.55,459,352
327,52,374,481,12,0.6,459,352
327,52,374,481,13,0.65,459,352
327,52,374,481,14,0.7,459,352
328,11,386,356,0,0.0,337.845999956,226.845999956
328,11,386,356,1,0.05,337.052348706,234.782512458
328,11,386,356,2,0.1,336.845999956,257.39428449
328,11,386,356,3,0.15,339.265362684,309.007356024
328,11,386,356,4,0.2,344.064744089,348.127224531
328,11,386,356,5,0.25,347.845999956,365.845999956
328,11,386,356,6,0.3,348.458903728,369.297615043
328,11,386,356,7,0.35,348.957112161,371.845999956
328,11,386,356,8,0.4,349.750763411,371.845999956
328,11,386,356,9,0.45,350.555678591,373.975035861
328,11,386,356,10,0.5,352.877247861,377.877247861
328,11,386,356,11,0.55,353.845999956,379.458903728
328,11,386,356,12,0.6,356,382
328,11,386,356,13,0.65,356,382
328,11,386,356,14,0.7,356,382
328,11,386,356,15,0.75,356,382
328,11,386,356,16,0.8,356,382
329,12,197,404,0,0.0,166.970000029,363.970000029
329,12,197,404,1,0.05,168.582904379,363.970000029
329,12,197,404,2,0.1,172.90549809,363.066769856
329,12,197,404,3,0.15,215.470085711,338.032442193
329,12,197,404,4,0.2,279.51839685,277.582893132
329,12,197,404,5,0.25,330.518349166,228.550674217
329,12,197,404,6,0.3,356.969994068,209.720003754
329,12,197,404,7,0.35,370.647422658,204.518384942
329,12,197,404,8,0.4,377.1635504,200.453869806
329,12,197,404,9,0.45,380.84499798,198.532501053
329,12,197,404,10,0.5,383.066767524,197.937744197
329,12,197,404,11,0.55,387.905478094,195.679681318
329,12,197,404,12,0.6,392.469998538,194.970000029
329,12,197,404,13,0.65,396.486130252,194.970000029
329,12,197,404,14,0.7,400,196
329,12,197,404,15,0.75,400,196
329,12,197,404,16,0.8,400,196
329,12,197,404,17,0.85,400,196
329,12,197,404,18,0.9,400,196
330,17,264,569,0,0.0,492.063999891,363.063999891
330,17,264,569,1,0.05,494.063999891,360.663999891
330,17,264,569,2,0.1,496.063999891,358.263999891
330,17,264,569,3,0.15,506.741450804,340.128460795
330,17,264,569,4,0.2,544.345224466,281.15778314
330,17,264,569,5,0.25,559.063999891,264.063999892
330,17,264,569,6,0.3,562.902711206,261.838192348
330,17,264,569,7,0.35,565.212937281,260.063999891
330,17,264,569,8,0.4,566.276765924,260.063999891
330,17,264,569,9,0.45,568,261
330,17,264,569,10,0.5,568,261
330,17,264,569,11,0.55,568,261
330,17,264,569,12,0.6,568,261
330,17,264,569,13,0.65,568,261
331,10,316,250,0,0.0,438.846000195,149.846000195
331,10,316,250,1,0.05,438.846000195,152.505571802
331,10,316,250,2,0.1,434.394447777,159.878189884
331,10,316,250,3,0.15,390.846110944,204.232993364
331,10,316,250,4,0.2,325.781556708,275.587850929
331,10,316,250,5,0.25,294.846000195,308.846000195
331,10,316,250,6,0.3,283.168595428,317.910504167
331,10,316,250,7,0.35,275.71699225,323.297603372
331,10,316,250,8,0.4,270.221008018,325.658496283
331,10,316,250,9,0.45,265.426648383,328.265352006
331,10,316,250,10,0.5,263.782512696,328.798384571
331,10,316,250,11,0.55,260.607907696,326.41743082
331,10,316,250,12,0.6,257.394397017,322.265389072
331,10,316,250,13,0.65,255.846000195,316.007296571
331,10,316,250,14,0.7,256,317
331,10,316,250,15,0.75,256,317
331,10,316,250,16,0.8,256,317
331,10,316,250,17,0.85,256,317
331,10,316,250,18,0.9,256,317
332,57,209,235,0,0.0,594.657999992,142.657999992
332,57,209,235,1,0.05,590.356921724,141.582730425
332,57,209,235,2,0.1,581.012767995,139.754762873
332,57,209,235,3,0.15,512.90778765,133.407985836
332,57,209,235,4,0.2,420.786677773,133.077359495
332,57,209,235,5,0.25,338.335205738,141.238738933
332,57,209,235,6,0.3,289.907940015,162.408025697
332,57,209,235,7,0.35,272.625716473,169.561237112
332,57,209,235,8,0.4,259.787020789,176.851556567
332,57,209,235,9,0.45,255.345490493,179.970509492
332,57,209,235,10,0.5,250.593473443,184.690263267
332,57,209,235,11,0.55,250,187
332,57,209,235,12,0.6,250,187
332,57,209,235,13,0.65,250,187
332,57,209,235,14,0.7,250,187
332,57,209,235,15,0.75,250,187
333,65,325,488,0,0.0,225.157999992,242.157999992
333,65,325,488,1,0.05,226.753742957,242.157999992
333,65,325,488,2,0.1,232.60955241,243.512820293
333,65,325,488,3,0.15,276.157889244,256.416032356
333,65,325,488,4,0.2,348.899756895,272.609573547
