cnt,w/ Opt,var,w/o + std,w/o - std,cnt,w/o Opt,var,w/o + std,w/o - std,iters
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1762
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1763
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1764
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1765
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1766
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1767
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1768
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1769
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1770
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1771
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1772
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1773
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1774
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1775
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1776
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1777
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1778
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1779
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1780
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1781
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1782
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1783
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1784
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1785
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1786
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1787
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1788
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1789
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1790
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1791
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1792
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1793
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1794
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1795
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1796
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1797
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1798
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587449,0.00496665,,,1799
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1800
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1801
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1802
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1803
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1804
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1805
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1806
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1807
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1808
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1809
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1810
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1811
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1812
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1813
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1814
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1815
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1816
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1817
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1818
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1819
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1820
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1821
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1822
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1823
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1824
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1825
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1826
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1827
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1828
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1829
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1830
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1831
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1832
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1833
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1834
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1835
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1836
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1837
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1838
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1839
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1840
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1841
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1842
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1843
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1844
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1845
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.586311,0.00481939,,,1846
10,0.507475,0.00487243,0.577277794,0.437672206,10,0.586311,0.00481939,,,1847
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1848
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1849
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1850
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1851
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1852
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1853
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1854
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1855
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1856
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1857
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1858
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1859
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1860
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1861
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1862
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1863
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1864
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1865
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1866
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1867
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1868
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1869
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1870
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1871
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1872
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1873
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1874
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1875
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1876
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1877
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1878
10,0.499458,0.00528504,0.572156281,0.426759719,10,0.586311,0.00481939,,,1879
10,0.497522,0.00519789,0.569618394,0.425425606,10,0.586283,0.00482216,,,1880
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1881
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1882
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1883
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1884
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1885
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1886
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1887
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1888
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1889
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1890
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1891
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1892
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1893
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1894
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1895
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1896
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1897
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1898
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1899
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1900
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1901
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1902
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1903
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1904
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1905
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1906
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1907
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1908
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1909
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1910
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1911
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1912
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1913
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1914
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1915
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1916
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1917
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1918
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1919
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1920
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1921
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1922
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1923
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1924
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1925
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1926
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1927
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1928
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1929
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1930
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1931
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1932
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1933
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1934
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1935
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1936
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1937
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1938
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.586283,0.00482216,,,1939
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1940
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1941
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1942
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1943
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1944
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1945
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1946
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1947
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1948
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1949
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1950
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1951
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1952
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1953
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1954
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1955
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1956
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1957
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1958
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.580305,0.00443056,,,1959
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1960
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1961
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1962
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1963
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1964
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1965
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1966
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1967
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1968
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1969
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1970
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1971
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1972
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1973
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1974
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1975
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1976
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1977
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1978
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.576014,0.00416311,,,1979
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1980
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1981
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1982
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1983
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1984
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1985
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1986
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1987
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1988
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1989
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1990
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1991
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1992
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1993
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1994
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1995
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1996
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1997
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1998
10,0.493413,0.00535521,0.5665923,0.4202337,10,0.575819,0.0041694,,,1999
10,0.493395,0.00535313,0.566560087,0.420229913,10,0.575819,0.0041694,,,2000
